Time Stamp,Actual Total WTG Output Power /kW,Forecasted Power,,,,,,,,,,,,,,,,,
,,T+10,T+20,T+30,T+40,T+50,T+60,T+70,T+80,T+90,T+100,T+110,T+120,T+130,T+140,T+150,T+160,T+170,T+180
9/1/2021 21:40,84646.00,91571.91,92003.02,92412.77,92827.80,93229.87,93677.25,93917.81,94112.68,94338.13,94548.39,94774.13,94951.15,95153.30,95356.62,95547.80,95714.34,95878.74,95999.20
9/1/2021 21:50,76255.80,92003.02,92412.77,92827.80,93229.87,93677.25,93917.81,94112.68,94338.13,94548.39,94774.13,94951.15,95153.30,95356.62,95547.80,95714.34,95878.74,95999.20,95239.73
9/1/2021 22:00,75659.30,88196.92,88803.90,89366.23,89890.22,90231.96,90525.75,90857.69,91203.05,91471.96,91797.67,92189.59,92605.24,92949.43,93217.94,93517.30,93816.52,93238.84,92596.77
9/1/2021 22:10,64100.30,88803.90,89366.23,89890.22,90231.96,90525.75,90857.69,91203.05,91471.96,91797.67,92189.59,92605.24,92949.43,93217.94,93517.30,93816.52,93238.84,92596.77,91845.69
9/1/2021 22:20,47940.30,82365.18,83186.06,83754.33,84308.62,84793.25,85343.70,85929.16,86398.05,87028.70,87674.84,88370.05,88960.41,89429.91,89954.55,89691.70,89290.61,88833.66,88234.26
9/1/2021 22:30,39623.30,83186.06,83754.33,84308.62,84793.25,85343.70,85929.16,86398.05,87028.70,87674.84,88370.05,88960.41,89429.91,89954.55,89691.70,89290.61,88833.66,88234.26,87659.33
9/1/2021 22:40,33953.40,83754.33,84308.62,84793.25,85343.70,85929.16,86398.05,87028.70,87674.84,88370.05,88960.41,89429.91,89954.55,89691.70,89290.61,88833.66,88234.26,87659.33,87034.47
9/1/2021 22:50,32212.70,60778.27,62244.35,63512.04,64767.33,65893.21,67225.43,68658.39,69867.56,71317.34,72812.23,74426.25,75127.55,75512.33,75956.56,76357.99,76551.18,76708.36,74992.55
9/1/2021 23:00,24661.00,54385.54,56083.55,57555.77,59016.04,60376.98,61926.50,63593.97,65003.88,66693.68,68437.27,69661.90,70562.56,71113.59,71742.98,72334.79,72698.30,71447.61,69829.62
9/1/2021 23:10,17083.40,56083.55,57555.77,59016.04,60376.98,61926.50,63593.97,65003.88,66693.68,68437.27,69661.90,70562.56,71113.59,71742.98,72334.79,72698.30,71447.61,69829.62,68265.68
9/1/2021 23:20,14153.20,40381.54,42797.78,44939.80,46814.98,48686.12,50385.61,52320.82,54404.48,55630.57,57131.21,58621.91,60198.07,61407.30,62215.63,61730.89,61086.72,60073.77,58915.26
9/1/2021 23:30,14381.60,42797.78,44939.80,46814.98,48686.12,50385.61,52320.82,54404.48,55630.57,57131.21,58621.91,60198.07,61407.30,62215.63,61730.89,61086.72,60073.77,58915.26,57375.04
9/1/2021 23:40,13113.60,32440.44,35185.47,37592.14,39717.27,41826.89,43772.72,45505.66,47301.57,48728.36,50444.93,52166.23,53959.11,54068.07,53662.95,53242.98,52651.11,51697.84,50584.74
9/1/2021 23:50,11977.10,35185.47,37592.14,39717.27,41826.89,43772.72,45505.66,47301.57,48728.36,50444.93,52166.23,53959.11,54068.07,53662.95,53242.98,52651.11,51697.84,50584.74,49919.61
9/2/2021 0:00,14093.80,37592.14,39717.27,41826.89,43772.72,45505.66,47301.57,48728.36,50444.93,52166.23,53959.11,54068.07,53662.95,53242.98,52651.11,51697.84,50584.74,49919.61,49392.70
9/2/2021 0:10,13227.10,33865.36,36322.57,38475.68,40217.19,41703.63,43389.14,45167.34,46536.02,48207.15,48739.35,49216.55,49176.81,48617.41,48035.77,47291.95,46941.98,46502.79,45741.68
9/2/2021 0:20,17816.80,32295.85,34951.91,36925.83,38643.21,40224.09,41720.86,43369.40,44922.06,45315.15,45746.11,46056.93,46133.79,45719.80,44992.02,44877.69,44589.90,44092.07,43419.05
9/2/2021 0:30,25326.60,34951.91,36925.83,38643.21,40224.09,41720.86,43369.40,44922.06,45315.15,45746.11,46056.93,46133.79,45719.80,44992.02,44877.69,44589.90,44092.07,43419.05,42601.82
9/2/2021 0:40,33847.70,34391.05,36669.54,38554.80,40097.95,41571.94,42813.67,43351.32,43824.55,43825.68,43918.01,43844.68,43666.35,43683.36,43332.32,42970.07,42496.45,41769.70,40941.13
9/2/2021 0:50,38881.10,36669.54,38554.80,40097.95,41571.94,42813.67,43351.32,43824.55,43825.68,43918.01,43844.68,43666.35,43683.36,43332.32,42970.07,42496.45,41769.70,40941.13,40910.14
9/2/2021 1:00,45686.40,42103.64,43738.82,45064.27,46311.11,46540.61,46773.35,46910.02,46635.90,46392.55,45964.27,46002.50,45724.60,45136.65,44500.40,43739.38,42760.95,42694.80,42475.62
9/2/2021 1:10,59803.90,43738.82,45064.27,46311.11,46540.61,46773.35,46910.02,46635.90,46392.55,45964.27,46002.50,45724.60,45136.65,44500.40,43739.38,42760.95,42694.80,42475.62,42332.27
9/2/2021 1:20,69777.20,55290.67,56465.68,56746.18,56679.80,56422.09,55905.82,55296.91,54532.89,53965.73,53350.70,52596.14,51710.62,50615.06,49336.29,48848.02,48303.32,47688.31,47020.08
9/2/2021 1:30,66780.90,56465.68,56746.18,56679.80,56422.09,55905.82,55296.91,54532.89,53965.73,53350.70,52596.14,51710.62,50615.06,49336.29,48848.02,48303.32,47688.31,47020.08,46291.70
9/2/2021 1:40,67127.80,56746.18,56679.80,56422.09,55905.82,55296.91,54532.89,53965.73,53350.70,52596.14,51710.62,50615.06,49336.29,48848.02,48303.32,47688.31,47020.08,46291.70,45514.18
9/2/2021 1:50,68157.90,70666.52,70070.72,69251.91,68230.29,67034.30,66082.01,64968.15,63743.67,62338.14,60762.43,58996.90,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09
9/2/2021 2:00,79396.00,70070.72,69251.91,68230.29,67034.30,66082.01,64968.15,63743.67,62338.14,60762.43,58996.90,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07
9/2/2021 2:10,88310.80,69251.91,68230.29,67034.30,66082.01,64968.15,63743.67,62338.14,60762.43,58996.90,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89
9/2/2021 2:20,83561.90,68230.29,67034.30,66082.01,64968.15,63743.67,62338.14,60762.43,58996.90,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33
9/2/2021 2:30,76520.10,67034.30,66082.01,64968.15,63743.67,62338.14,60762.43,58996.90,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28
9/2/2021 2:40,73769.60,66082.01,64968.15,63743.67,62338.14,60762.43,58996.90,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49
9/2/2021 2:50,75612.30,64968.15,63743.67,62338.14,60762.43,58996.90,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89
9/2/2021 3:00,76374.10,63743.67,62338.14,60762.43,58996.90,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91
9/2/2021 3:10,76433.60,62338.14,60762.43,58996.90,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79
9/2/2021 3:20,74773.50,60762.43,58996.90,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75
9/2/2021 3:30,77530.80,58996.90,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95
9/2/2021 3:40,72280.90,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34
9/2/2021 3:50,63079.50,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15
9/2/2021 4:00,57105.70,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42
9/2/2021 4:10,51489.50,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89
9/2/2021 4:20,53110.00,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71
9/2/2021 4:30,62175.40,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14
9/2/2021 4:40,77220.00,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37
9/2/2021 4:50,78052.10,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25
9/2/2021 5:00,70777.20,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05
9/2/2021 5:10,72592.00,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65
9/2/2021 5:20,76896.90,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18
9/2/2021 5:30,76830.20,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79
9/2/2021 5:40,79958.60,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04
9/2/2021 5:50,72277.90,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61
9/2/2021 6:00,64486.90,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.90
9/2/2021 6:10,59873.80,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.90,14779.51
9/2/2021 6:20,56139.20,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.90,14779.51,13712.52
9/2/2021 6:30,53707.60,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.90,14779.51,13712.52,12629.17
9/2/2021 6:40,51725.10,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.90,14779.51,13712.52,12629.17,11562.97
9/2/2021 6:50,50101.20,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.90,14779.51,13712.52,12629.17,11562.97,12273.08
9/2/2021 7:00,55849.00,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.90,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91
9/2/2021 7:10,59430.40,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.90,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19
9/2/2021 7:20,54797.80,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.90,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08
9/2/2021 7:30,50557.00,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.90,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34
9/2/2021 7:40,48769.90,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.90,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.10
9/2/2021 7:50,48899.70,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.90,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.10,16122.25
9/2/2021 8:00,47226.00,21335.65,20235.18,19143.79,18035.04,16916.61,15843.90,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.10,16122.25,16316.64
9/2/2021 8:10,42065.30,20235.18,19143.79,18035.04,16916.61,15843.90,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.10,16122.25,16316.64,16516.79
9/2/2021 8:20,40828.50,19143.79,18035.04,16916.61,15843.90,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.10,16122.25,16316.64,16516.79,16710.66
9/2/2021 8:30,41440.70,18035.04,16916.61,15843.90,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.10,16122.25,16316.64,16516.79,16710.66,16910.23
9/2/2021 8:40,40848.70,16916.61,15843.90,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.10,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49
9/2/2021 8:50,40248.40,15843.90,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.10,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64
9/2/2021 9:00,39853.00,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.10,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85
9/2/2021 9:10,37606.30,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.10,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85
9/2/2021 9:20,37602.80,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.10,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85,17658.43
9/2/2021 9:30,36648.90,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.10,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85,17658.43,17801.51
9/2/2021 9:40,37352.80,12273.08,12985.91,13691.19,14427.08,15176.34,15929.10,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85,17658.43,17801.51,17946.60
9/2/2021 9:50,35292.70,12985.91,13691.19,14427.08,15176.34,15929.10,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85,17658.43,17801.51,17946.60,18428.45
9/2/2021 10:00,36063.90,13691.19,14427.08,15176.34,15929.10,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85,17658.43,17801.51,17946.60,18428.45,18911.73
9/2/2021 10:10,39988.10,14427.08,15176.34,15929.10,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85,17658.43,17801.51,17946.60,18428.45,18911.73,19395.65
9/2/2021 10:20,44295.50,15176.34,15929.10,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85,17658.43,17801.51,17946.60,18428.45,18911.73,19395.65,19879.97
9/2/2021 10:30,42325.40,15929.10,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85,17658.43,17801.51,17946.60,18428.45,18911.73,19395.65,19879.97,20364.60
9/2/2021 10:40,42359.10,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85,17658.43,17801.51,17946.60,18428.45,18911.73,19395.65,19879.97,20364.60,20849.48
9/2/2021 10:50,48872.10,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85,17658.43,17801.51,17946.60,18428.45,18911.73,19395.65,19879.97,20364.60,20849.48,23329.36
9/2/2021 11:00,56536.70,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85,17658.43,17801.51,17946.60,18428.45,18911.73,19395.65,19879.97,20364.60,20849.48,23329.36,25809.30
9/2/2021 11:10,55639.90,40544.03,40070.64,39593.48,39555.14,39571.75,39600.82,39658.80,39782.63,39920.21,39762.23,39599.11,39466.64,39364.76,39254.50,39146.80,39809.49,40535.04,41329.77
9/2/2021 11:20,45178.10,40070.64,39593.48,39555.14,39571.75,39600.82,39658.80,39782.63,39920.21,39762.23,39599.11,39466.64,39364.76,39254.50,39146.80,39809.49,40535.04,41329.77,42174.00
9/2/2021 11:30,39175.30,50819.41,50216.94,49753.52,49404.57,49098.59,48868.16,48612.81,48093.36,47645.64,47115.55,46568.45,45989.65,45495.63,45748.85,46020.67,46353.62,46791.98,47287.85
9/2/2021 11:40,37026.30,50216.94,49753.52,49404.57,49098.59,48868.16,48612.81,48093.36,47645.64,47115.55,46568.45,45989.65,45495.63,45748.85,46020.67,46353.62,46791.98,47287.85,47883.24
9/2/2021 11:50,35226.60,42494.41,42351.23,42288.87,42267.19,42303.65,42094.05,41873.23,41691.47,41473.61,41251.75,41016.77,41456.03,41994.93,42582.06,43235.02,43963.53,44754.12,46533.19
9/2/2021 12:00,31878.30,42351.23,42288.87,42267.19,42303.65,42094.05,41873.23,41691.47,41473.61,41251.75,41016.77,41456.03,41994.93,42582.06,43235.02,43963.53,44754.12,46533.19,48447.25
9/2/2021 12:10,37134.40,35324.77,35490.23,35704.03,35752.87,35807.22,35863.38,35928.20,36001.95,36074.39,36686.63,37377.27,38157.28,38993.73,39867.58,40826.45,42690.64,44658.61,46764.40
9/2/2021 12:20,44404.40,35490.23,35704.03,35752.87,35807.22,35863.38,35928.20,36001.95,36074.39,36686.63,37377.27,38157.28,38993.73,39867.58,40826.45,42690.64,44658.61,46764.40,48934.34
9/2/2021 12:30,42853.30,32909.92,33064.00,33208.78,33358.37,33503.78,33669.61,33849.81,34508.63,35264.88,36105.18,37045.05,38021.64,39013.99,40897.96,42932.31,45052.89,47316.52,49618.79
9/2/2021 12:40,37817.70,33064.00,33208.78,33358.37,33503.78,33669.61,33849.81,34508.63,35264.88,36105.18,37045.05,38021.64,39013.99,40897.96,42932.31,45052.89,47316.52,49618.79,52184.37
9/2/2021 12:50,32462.70,41690.41,41499.57,41339.79,41205.37,41076.90,41363.95,41698.80,42097.78,42571.41,43108.61,43721.41,45106.28,46634.04,48269.96,50062.61,52002.53,54039.25,56408.12
9/2/2021 13:00,29407.10,41499.57,41339.79,41205.37,41076.90,41363.95,41698.80,42097.78,42571.41,43108.61,43721.41,45106.28,46634.04,48269.96,50062.61,52002.53,54039.25,56408.12,58845.43
9/2/2021 13:10,37240.70,37540.50,37533.77,37536.04,37914.25,38353.40,38860.59,39443.41,40076.51,40803.30,42254.71,43893.52,45645.21,47465.27,49463.97,51618.74,54030.36,56607.26,59208.30
9/2/2021 13:20,42173.10,37533.77,37536.04,37914.25,38353.40,38860.59,39443.41,40076.51,40803.30,42254.71,43893.52,45645.21,47465.27,49463.97,51618.74,54030.36,56607.26,59208.30,62117.96
9/2/2021 13:30,43385.30,36681.18,36991.99,37374.27,37817.47,38323.41,38883.86,39528.00,40784.13,42145.71,43705.66,45439.98,47373.04,49379.82,51590.27,54015.68,56610.73,59272.65,62093.82
9/2/2021 13:40,50178.10,36991.99,37374.27,37817.47,38323.41,38883.86,39528.00,40784.13,42145.71,43705.66,45439.98,47373.04,49379.82,51590.27,54015.68,56610.73,59272.65,62093.82,64928.63
9/2/2021 13:50,49643.80,41501.80,41759.28,42090.52,42486.02,42940.98,43957.86,45128.20,46405.92,47871.60,49505.70,51342.27,53423.64,55558.37,57904.39,60427.31,63015.57,65775.02,67319.55
9/2/2021 14:00,46243.30,41759.28,42090.52,42486.02,42940.98,43957.86,45128.20,46405.92,47871.60,49505.70,51342.27,53423.64,55558.37,57904.39,60427.31,63015.57,65775.02,67319.55,69117.73
9/2/2021 14:10,48244.30,47966.23,48020.72,48176.96,48811.24,49577.63,50470.59,51502.21,52685.78,53979.70,55592.05,57392.58,59408.94,61524.16,63697.38,66082.66,67550.23,69000.48,70522.68
9/2/2021 14:20,51418.80,48020.72,48176.96,48811.24,49577.63,50470.59,51502.21,52685.78,53979.70,55592.05,57392.58,59408.94,61524.16,63697.38,66082.66,67550.23,69000.48,70522.68,71994.10
9/2/2021 14:30,50780.90,45802.75,46445.38,47226.27,48139.48,49166.43,50350.53,51701.32,53254.70,55043.13,57024.41,59244.30,61540.71,63854.75,65363.16,66957.88,68515.25,70158.08,71712.63
9/2/2021 14:40,45891.00,46445.38,47226.27,48139.48,49166.43,50350.53,51701.32,53254.70,55043.13,57024.41,59244.30,61540.71,63854.75,65363.16,66957.88,68515.25,70158.08,71712.63,73523.37
9/2/2021 14:50,50432.10,50542.39,51125.78,51862.98,52728.10,53724.73,54929.19,56316.40,57889.90,59549.96,61462.09,63573.13,65026.25,66437.48,67779.42,69258.91,70819.35,72350.33,73934.20
9/2/2021 15:00,46449.90,51125.78,51862.98,52728.10,53724.73,54929.19,56316.40,57889.90,59549.96,61462.09,63573.13,65026.25,66437.48,67779.42,69258.91,70819.35,72350.33,73934.20,75445.17
9/2/2021 15:10,40596.00,48018.60,48970.79,50024.63,51303.02,52685.21,54275.57,56072.85,57917.77,60054.80,61556.62,63212.05,64802.42,66286.09,67926.04,69656.00,71310.01,73051.58,74683.87
9/2/2021 15:20,42602.50,48970.79,50024.63,51303.02,52685.21,54275.57,56072.85,57917.77,60054.80,61556.62,63212.05,64802.42,66286.09,67926.04,69656.00,71310.01,73051.58,74683.87,76596.74
