Datetime,Resolution code,Offshore/onshore,Region,Grid connection type,Measured & Upscaled,Most recent forecast,Most recent P10,Most recent P90,Day Ahead 11AM forecast,Day Ahead 11AM P10,Day Ahead 11AM P90,Day-ahead 6PM forecast,Day-ahead 6PM P10,Day-ahead 6PM P90,Week-ahead forecast,Week-ahead P10,Week-ahead P90,Monitored capacity,Load factor,Decremental bid Indicator
2017-12-30 14:00:00+01:00,PT15M,Onshore,Flanders,Elia,43.995,44.38,39.838,47.678,45.228,39.851,49.592,45.02,38.922,49.296,33.204,17.984,47.486,53.86,0.816838,0
2017-12-30 13:45:00+01:00,PT15M,Onshore,Flanders,Elia,43.977,44.495,40.047,47.671,45.287,39.933,49.651,44.99,38.91,49.31,33.237,18.046,47.487,53.86,0.816511,0
2017-12-30 13:30:00+01:00,PT15M,Onshore,Flanders,Elia,43.935,44.485,40.075,47.65,45.207,39.766,49.682,44.75,38.586,49.288,33.293,18.142,47.492,53.86,0.815725,0
2017-12-30 13:15:00+01:00,PT15M,Onshore,Flanders,Elia,43.529,44.475,40.104,47.63,45.129,39.6,49.712,44.512,38.264,49.266,33.35,18.24,47.499,53.86,0.808191,0
2017-12-30 13:00:00+01:00,PT15M,Onshore,Flanders,Elia,43.584,44.465,40.132,47.609,45.049,39.433,49.743,44.272,37.94,49.244,33.406,18.336,47.504,53.86,0.809202,0
2017-12-30 12:45:00+01:00,PT15M,Onshore,Flanders,Elia,43.2,44.402,40.155,47.578,44.642,38.654,49.733,43.877,37.211,49.217,33.483,18.466,47.556,53.86,0.802073,0
2017-12-30 12:30:00+01:00,PT15M,Onshore,Flanders,Elia,43.282,44.281,40.175,47.542,43.911,37.261,49.68,43.329,36.078,49.189,33.588,18.632,47.652,53.86,0.803607,0
2017-12-30 12:15:00+01:00,PT15M,Onshore,Flanders,Elia,43.1,44.161,40.194,47.506,43.178,35.868,49.627,42.782,34.946,49.161,33.69,18.799,47.749,53.86,0.800216,0
2017-12-30 12:00:00+01:00,PT15M,Onshore,Flanders,Elia,43.138,44.04,40.214,47.47,42.447,34.475,49.574,42.234,33.813,49.133,33.795,18.965,47.845,53.86,0.800931,0
2017-12-30 11:45:00+01:00,PT15M,Onshore,Flanders,Elia,42.856,43.867,40.127,47.436,41.726,33.306,49.394,41.495,32.769,48.864,33.912,19.154,47.938,53.86,0.795697,0
2017-12-30 11:30:00+01:00,PT15M,Onshore,Flanders,Elia,42.796,43.644,39.936,47.405,41.021,32.363,49.085,40.565,31.81,48.352,34.043,19.363,48.028,53.86,0.794586,0
2017-12-30 11:15:00+01:00,PT15M,Onshore,Flanders,Elia,42.727,43.419,39.744,47.374,40.315,31.416,48.776,39.637,30.852,47.84,34.176,19.573,48.12,53.86,0.793303,0
2017-12-30 11:00:00+01:00,PT15M,Onshore,Flanders,Elia,42.705,43.196,39.553,47.343,39.61,30.473,48.467,38.707,29.893,47.328,34.307,19.782,48.21,53.86,0.792896,0
2017-12-30 10:45:00+01:00,PT15M,Onshore,Flanders,Elia,43.406,40.78,30.442,49.57,39.321,30.018,48.392,38.149,29.172,47.113,34.445,19.999,48.288,53.86,0.805898,0
2017-12-30 10:30:00+01:00,PT15M,Onshore,Flanders,Elia,42.995,40.396,29.825,49.54,39.446,30.053,48.549,37.963,28.693,47.194,34.585,20.222,48.355,53.86,0.798276,0
2017-12-30 10:15:00+01:00,PT15M,Onshore,Flanders,Elia,42.475,40.015,29.209,49.508,39.57,30.089,48.705,37.777,28.212,47.275,34.728,20.444,48.42,53.86,0.788615,0
2017-12-30 10:00:00+01:00,PT15M,Onshore,Flanders,Elia,41.606,39.631,28.592,49.478,39.695,30.124,48.862,37.591,27.733,47.356,34.868,20.667,48.487,53.86,0.772485,0
2017-12-30 09:45:00+01:00,PT15M,Onshore,Flanders,Elia,41.521,38.707,27.474,48.927,39.496,29.827,48.746,37.248,27.216,47.111,35.001,20.875,48.521,53.86,0.770907,0
2017-12-30 09:30:00+01:00,PT15M,Onshore,Flanders,Elia,37.824,37.242,25.854,47.859,38.975,29.196,48.355,36.745,26.662,46.545,35.127,21.073,48.519,53.86,0.70227,0
2017-12-30 09:15:00+01:00,PT15M,Onshore,Flanders,Elia,33.946,35.777,24.236,46.788,38.453,28.563,47.965,36.241,26.107,45.978,35.252,21.272,48.517,53.86,0.630262,0
2017-12-30 09:00:00+01:00,PT15M,Onshore,Flanders,Elia,35.08,34.312,22.616,45.72,37.932,27.932,47.574,35.738,25.553,45.412,35.378,21.47,48.515,53.86,0.651325,0
2017-12-30 08:45:00+01:00,PT15M,Onshore,Flanders,Elia,35.849,33.08,21.374,44.642,37.19,27.174,46.908,34.889,24.624,44.649,35.485,21.634,48.483,53.86,0.665592,0
2017-12-30 08:30:00+01:00,PT15M,Onshore,Flanders,Elia,38.218,32.082,20.506,43.554,36.235,26.286,45.968,33.687,23.319,43.694,35.573,21.766,48.42,53.86,0.709582,0
2017-12-30 08:15:00+01:00,PT15M,Onshore,Flanders,Elia,38.312,31.085,19.641,42.468,35.278,25.401,45.029,32.485,22.017,42.738,35.665,21.897,48.355,53.86,0.711323,0
2017-12-30 08:00:00+01:00,PT15M,Onshore,Flanders,Elia,36.526,30.087,18.773,41.38,34.323,24.513,44.089,31.283,20.712,41.783,35.753,22.029,48.292,53.86,0.678159,0
2017-12-30 07:45:00+01:00,PT15M,Onshore,Flanders,Elia,34.489,29.492,18.312,40.67,33.442,23.642,43.24,30.187,19.592,40.783,35.812,22.119,48.204,53.86,0.640343,0
2017-12-30 07:30:00+01:00,PT15M,Onshore,Flanders,Elia,32.036,29.297,18.257,40.337,32.636,22.789,42.484,29.198,18.655,39.742,35.84,22.162,48.093,53.86,0.594799,0
2017-12-30 07:15:00+01:00,PT15M,Onshore,Flanders,Elia,31.122,29.104,18.197,40.004,31.834,21.935,41.729,28.209,17.721,38.699,35.87,22.208,47.983,53.86,0.577834,0
2017-12-30 07:00:00+01:00,PT15M,Onshore,Flanders,Elia,32.567,28.909,18.142,39.671,31.028,21.082,40.973,27.22,16.784,37.658,35.898,22.251,47.872,53.86,0.604661,0
2017-12-30 06:45:00+01:00,PT15M,Onshore,Flanders,Elia,31.43,28.238,17.441,39.03,29.954,19.963,39.946,26.205,15.843,36.568,35.888,22.238,47.77,53.86,0.58355,0
2017-12-30 06:30:00+01:00,PT15M,Onshore,Flanders,Elia,27.596,27.09,16.094,38.08,28.613,18.578,38.651,25.162,14.895,35.428,35.844,22.169,47.678,53.86,0.512358,0
2017-12-30 06:15:00+01:00,PT15M,Onshore,Flanders,Elia,24.557,25.939,14.747,37.132,27.274,17.196,37.354,24.12,13.949,34.293,35.798,22.097,47.584,53.86,0.455947,0
2017-12-30 06:00:00+01:00,PT15M,Onshore,Flanders,Elia,23.184,24.791,13.4,36.182,25.933,15.811,36.059,23.077,13.001,33.153,35.754,22.028,47.492,53.86,0.430449,0
2017-12-30 05:45:00+01:00,PT15M,Onshore,Flanders,Elia,24.988,19.064,8.505,29.686,25.142,15.146,35.141,22.71,12.828,32.602,35.682,21.912,47.437,53.86,0.463938,0
2017-12-30 05:30:00+01:00,PT15M,Onshore,Flanders,Elia,23.611,19.184,8.94,29.504,24.901,15.197,34.604,23.023,13.428,32.636,35.581,21.756,47.422,53.86,0.438371,0
2017-12-30 05:15:00+01:00,PT15M,Onshore,Flanders,Elia,22.761,19.306,9.373,29.32,24.656,15.25,34.066,23.337,14.028,32.671,35.481,21.599,47.406,53.86,0.422589,0
2017-12-30 05:00:00+01:00,PT15M,Onshore,Flanders,Elia,20.263,19.426,9.808,29.138,24.415,15.301,33.529,23.65,14.628,32.705,35.38,21.443,47.391,53.86,0.37622,0
2017-12-30 04:45:00+01:00,PT15M,Onshore,Flanders,Elia,22.112,19.92,10.414,29.523,24.284,15.172,33.4,23.732,14.705,32.794,35.263,21.262,47.383,53.86,0.410549,0
2017-12-30 04:30:00+01:00,PT15M,Onshore,Flanders,Elia,24.693,20.784,11.191,30.472,24.268,14.859,33.679,23.582,14.262,32.932,35.132,21.055,47.381,53.86,0.45847,0
2017-12-30 04:15:00+01:00,PT15M,Onshore,Flanders,Elia,24.946,21.65,11.97,31.421,24.253,14.546,33.962,23.432,13.821,33.07,35.001,20.847,47.379,53.86,0.463157,0
2017-12-30 04:00:00+01:00,PT15M,Onshore,Flanders,Elia,23.864,22.514,12.747,32.37,24.237,14.233,34.241,23.282,13.378,33.208,34.87,20.64,47.377,53.86,0.443078,0
2017-12-30 03:45:00+01:00,PT15M,Onshore,Flanders,Elia,22.503,23.128,13.269,33.076,24.251,14.21,34.293,23.296,13.366,33.246,34.737,20.431,47.381,53.86,0.417801,0
2017-12-30 03:30:00+01:00,PT15M,Onshore,Flanders,Elia,20.495,23.492,13.537,33.535,24.296,14.482,34.112,23.471,13.784,33.183,34.602,20.216,47.393,53.86,0.380524,0
2017-12-30 03:15:00+01:00,PT15M,Onshore,Flanders,Elia,20.572,23.856,13.805,33.994,24.34,14.753,33.929,23.646,14.204,33.118,34.466,19.997,47.405,53.86,0.381953,0
2017-12-30 03:00:00+01:00,PT15M,Onshore,Flanders,Elia,18.832,24.22,14.073,34.453,24.385,15.025,33.748,23.821,14.622,33.055,34.331,19.782,47.417,53.86,0.349651,0
2017-12-30 02:45:00+01:00,PT15M,Onshore,Flanders,Elia,16.683,24.767,14.462,35.155,24.705,15.106,34.305,24.354,14.911,33.832,34.206,19.581,47.429,53.86,0.309755,0
2017-12-30 02:30:00+01:00,PT15M,Onshore,Flanders,Elia,16.407,25.499,14.975,36.102,25.296,14.997,35.6,25.247,15.071,35.449,34.091,19.393,47.442,53.86,0.304622,0
2017-12-30 02:15:00+01:00,PT15M,Onshore,Flanders,Elia,16.078,26.231,15.488,37.047,25.889,14.889,36.894,26.141,15.23,37.069,33.976,19.204,47.455,53.86,0.298514,0
2017-12-30 02:00:00+01:00,PT15M,Onshore,Flanders,Elia,18.363,26.963,16.001,37.994,26.48,14.78,38.189,27.034,15.39,38.686,33.861,19.016,47.468,53.86,0.340933,0
2017-12-30 01:45:00+01:00,PT15M,Onshore,Flanders,Elia,19.696,27.726,16.737,38.781,27.425,15.465,39.377,28.041,16.14,39.916,33.771,18.862,47.483,53.86,0.365681,0
2017-12-30 01:30:00+01:00,PT15M,Onshore,Flanders,Elia,25.463,28.524,17.698,39.41,28.726,16.943,40.457,29.162,17.483,40.757,33.701,18.742,47.497,53.86,0.472763,0
2017-12-30 01:15:00+01:00,PT15M,Onshore,Flanders,Elia,27.372,29.321,18.659,40.041,30.024,18.42,41.538,30.282,18.825,41.6,33.634,18.618,47.514,53.86,0.508215,0
2017-12-30 01:00:00+01:00,PT15M,Onshore,Flanders,Elia,30.606,30.119,19.62,40.67,31.325,19.898,42.618,31.403,20.168,42.441,33.564,18.498,47.528,53.86,0.56826,0
2017-12-30 00:45:00+01:00,PT15M,Onshore,Flanders,Elia,33.688,31.034,20.881,41.207,32.397,21.285,43.344,32.427,21.585,43.016,33.529,18.421,47.546,53.86,0.625477,0
2017-12-30 00:30:00+01:00,PT15M,Onshore,Flanders,Elia,34.319,32.067,22.446,41.651,33.244,22.585,43.713,33.354,23.079,43.327,33.522,18.392,47.567,53.86,0.637182,0
2017-12-30 00:15:00+01:00,PT15M,Onshore,Flanders,Elia,33.965,33.098,24.007,42.096,34.088,23.886,44.082,34.286,24.571,43.635,33.519,18.365,47.588,53.86,0.630607,0
2017-12-30 00:00:00+01:00,PT15M,Onshore,Flanders,Elia,32.664,34.131,25.572,42.54,34.935,25.186,44.451,35.213,26.065,43.946,33.512,18.336,47.609,53.86,0.606453,0
2017-12-29 23:45:00+01:00,PT15M,Onshore,Flanders,Elia,31.906,34.749,26.553,42.769,32.132,20.297,42.903,33.736,22.031,44.183,34.616,18.913,47.741,53.86,0.592393,0
2017-12-29 23:30:00+01:00,PT15M,Onshore,Flanders,Elia,33.065,34.951,26.954,42.787,32.744,21.043,43.178,34.34,22.776,44.553,34.509,18.81,47.727,53.86,0.613915,0
2017-12-29 23:15:00+01:00,PT15M,Onshore,Flanders,Elia,33.492,35.152,27.354,42.804,33.356,21.791,43.451,34.947,23.523,44.924,34.401,18.707,47.713,53.86,0.621842,0
2017-12-29 23:00:00+01:00,PT15M,Onshore,Flanders,Elia,31.039,35.354,27.755,42.822,33.968,22.537,43.726,35.551,24.268,45.294,34.294,18.604,47.699,53.86,0.576291,0
2017-12-29 22:45:00+01:00,PT15M,Onshore,Flanders,Elia,29.655,35.353,27.788,42.806,34.624,23.44,44.06,36.191,25.187,45.639,34.185,18.501,47.713,53.86,0.550601,0
2017-12-29 22:30:00+01:00,PT15M,Onshore,Flanders,Elia,31.027,35.148,27.452,42.757,35.327,24.499,44.453,36.865,26.279,45.952,34.075,18.401,47.755,53.86,0.576061,0
2017-12-29 22:15:00+01:00,PT15M,Onshore,Flanders,Elia,32.784,34.944,27.119,42.708,36.029,25.558,44.842,37.54,27.37,46.266,33.963,18.302,47.798,53.86,0.608689,0
2017-12-29 22:00:00+01:00,PT15M,Onshore,Flanders,Elia,33.376,34.739,26.783,42.659,36.732,26.617,45.235,38.214,28.462,46.579,33.853,18.202,47.84,53.86,0.619683,0
2017-12-29 21:45:00+01:00,PT15M,Onshore,Flanders,Elia,33.298,34.584,26.491,42.693,37.286,27.369,45.619,38.697,29.201,46.893,33.749,18.114,47.887,53.86,0.618236,0
2017-12-29 21:30:00+01:00,PT15M,Onshore,Flanders,Elia,33.284,34.48,26.242,42.81,37.691,27.813,45.997,38.993,29.583,47.207,33.656,18.036,47.934,53.86,0.617966,0
2017-12-29 21:15:00+01:00,PT15M,Onshore,Flanders,Elia,33.829,34.377,25.993,42.929,38.096,28.255,46.374,39.288,29.967,47.52,33.561,17.96,47.983,53.86,0.628091,0
2017-12-29 21:00:00+01:00,PT15M,Onshore,Flanders,Elia,34.085,34.273,25.744,43.046,38.501,28.699,46.752,39.584,30.349,47.834,33.468,17.882,48.03,53.86,0.632839,0
2017-12-29 20:45:00+01:00,PT15M,Onshore,Flanders,Elia,35.56,37.81,29.333,46.19,38.842,29.094,47.073,39.815,30.668,48.033,33.392,17.827,48.056,53.86,0.660225,0
2017-12-29 20:30:00+01:00,PT15M,Onshore,Flanders,Elia,35.783,37.8,29.315,46.141,39.122,29.44,47.337,39.987,30.921,48.119,33.334,17.791,48.063,53.86,0.664378,0
2017-12-29 20:15:00+01:00,PT15M,Onshore,Flanders,Elia,35.12,37.789,29.297,46.094,39.399,29.786,47.604,40.159,31.175,48.204,33.274,17.753,48.071,53.86,0.652058,0
2017-12-29 20:00:00+01:00,PT15M,Onshore,Flanders,Elia,34.025,37.779,29.279,46.045,39.679,30.132,47.868,40.331,31.428,48.29,33.216,17.717,48.078,53.86,0.631734,0
2017-12-29 19:45:00+01:00,PT15M,Onshore,Flanders,Elia,33.503,37.393,28.807,45.724,39.819,30.368,48.027,40.372,31.548,48.317,33.185,17.711,48.073,53.86,0.622043,0
2017-12-29 19:30:00+01:00,PT15M,Onshore,Flanders,Elia,34.164,36.626,27.88,45.135,39.822,30.493,48.077,40.288,31.533,48.282,33.18,17.732,48.059,53.86,0.634302,0
2017-12-29 19:15:00+01:00,PT15M,Onshore,Flanders,Elia,34.01,35.859,26.957,44.545,39.825,30.619,48.129,40.202,31.517,48.248,33.174,17.753,48.047,53.86,0.631447,0
2017-12-29 19:00:00+01:00,PT15M,Onshore,Flanders,Elia,32.089,35.092,26.03,43.956,39.828,30.744,48.179,40.118,31.502,48.213,33.169,17.774,48.033,53.86,0.595792,0
2017-12-29 18:45:00+01:00,PT15M,Onshore,Flanders,Elia,28.092,34.062,24.625,43.303,39.776,30.822,48.142,39.918,31.268,48.145,33.198,17.824,48.04,53.86,0.521577,0
2017-12-29 18:30:00+01:00,PT15M,Onshore,Flanders,Elia,23.734,32.767,22.743,42.59,39.676,30.855,48.015,39.608,30.818,48.04,33.258,17.912,48.069,53.86,0.440659,0
2017-12-29 18:15:00+01:00,PT15M,Onshore,Flanders,Elia,22.82,31.471,20.865,41.873,39.575,30.887,47.889,39.295,30.368,47.937,33.317,17.998,48.096,53.86,0.423685,0
2017-12-29 18:00:00+01:00,PT15M,Onshore,Flanders,Elia,20.848,30.176,18.983,41.16,39.475,30.92,47.762,38.985,29.918,47.832,33.377,18.086,48.125,53.86,0.387079,0
2017-12-29 17:45:00+01:00,PT15M,Onshore,Flanders,Elia,22.441,29.642,18.276,40.759,39.298,30.659,47.735,38.455,29.207,47.544,33.461,18.195,48.168,53.86,0.416656,0
2017-12-29 17:30:00+01:00,PT15M,Onshore,Flanders,Elia,18.277,29.87,18.744,40.675,39.048,30.104,47.809,37.707,28.234,47.066,33.568,18.328,48.223,53.86,0.339348,0
2017-12-29 17:15:00+01:00,PT15M,Onshore,Flanders,Elia,19.097,30.097,19.21,40.59,38.799,29.549,47.881,36.96,27.26,46.59,33.677,18.46,48.277,53.86,0.354568,0
2017-12-29 17:00:00+01:00,PT15M,Onshore,Flanders,Elia,21.914,30.325,19.678,40.506,38.549,28.994,47.955,36.212,26.287,46.112,33.784,18.593,48.332,53.86,0.406864,0
2017-12-29 16:45:00+01:00,PT15M,Onshore,Flanders,Elia,24.198,31.009,20.67,40.871,38.458,28.873,47.923,36.362,26.564,46.13,33.902,18.735,48.366,53.86,0.449283,0
2017-12-29 16:30:00+01:00,PT15M,Onshore,Flanders,Elia,27.713,32.15,22.183,41.685,38.528,29.184,47.787,37.413,28.091,46.641,34.035,18.887,48.375,53.86,0.514546,0
2017-12-29 16:15:00+01:00,PT15M,Onshore,Flanders,Elia,29.36,33.291,23.696,42.498,38.601,29.496,47.649,38.464,29.617,47.151,34.164,19.038,48.385,53.86,0.545111,0
2017-12-29 16:00:00+01:00,PT15M,Onshore,Flanders,Elia,32.003,34.432,25.209,43.312,38.671,29.807,47.513,39.515,31.144,47.662,34.297,19.19,48.394,53.86,0.594194,0
2017-12-29 15:45:00+01:00,PT15M,Onshore,Flanders,Elia,33.621,40.481,31.487,48.098,39.044,30.41,47.645,40.141,32.034,47.985,34.428,19.338,48.39,53.86,0.624231,0
2017-12-29 15:30:00+01:00,PT15M,Onshore,Flanders,Elia,32.962,41.15,32.616,48.241,39.721,31.302,48.047,40.34,32.291,48.124,34.559,19.486,48.371,53.86,0.611999,0
2017-12-29 15:15:00+01:00,PT15M,Onshore,Flanders,Elia,34.498,41.821,33.744,48.383,40.401,32.191,48.449,40.541,32.548,48.264,34.69,19.628,48.352,53.86,0.640508,0
2017-12-29 15:00:00+01:00,PT15M,Onshore,Flanders,Elia,39.019,42.49,34.873,48.526,41.078,33.083,48.851,40.74,32.805,48.403,34.821,19.776,48.333,53.86,0.724446,0
2017-12-29 14:45:00+01:00,PT15M,Onshore,Flanders,Elia,40.906,42.712,35.37,48.539,41.317,33.404,48.985,40.604,32.601,48.348,34.942,19.906,48.327,53.86,0.759488,0
2017-12-29 14:30:00+01:00,PT15M,Onshore,Flanders,Elia,41.164,42.482,35.237,48.426,41.117,33.158,48.853,40.131,31.938,48.103,35.049,20.02,48.328,53.86,0.764276,0
2017-12-29 14:15:00+01:00,PT15M,Onshore,Flanders,Elia,40.07,42.252,35.107,48.311,40.916,32.909,48.72,39.658,31.274,47.855,35.157,20.134,48.331,53.86,0.743961,0
2017-12-29 14:00:00+01:00,PT15M,Onshore,Flanders,Elia,39.559,42.022,34.974,48.198,40.716,32.663,48.588,39.185,30.611,47.61,35.264,20.248,48.332,53.86,0.734481,0
2017-12-29 13:45:00+01:00,PT15M,Onshore,Flanders,Elia,39.693,41.837,34.718,48.103,40.365,32.25,48.333,38.891,30.251,47.411,35.351,20.332,48.321,53.86,0.736969,0
2017-12-29 13:30:00+01:00,PT15M,Onshore,Flanders,Elia,39.133,41.691,34.337,48.029,39.866,31.669,47.957,38.772,30.194,47.263,35.416,20.389,48.294,53.86,0.726566,0
2017-12-29 13:15:00+01:00,PT15M,Onshore,Flanders,Elia,40.122,41.547,33.956,47.956,39.366,31.088,47.581,38.652,30.136,47.115,35.479,20.447,48.266,53.86,0.744941,0
2017-12-29 13:00:00+01:00,PT15M,Onshore,Flanders,Elia,41.183,41.401,33.575,47.882,38.867,30.507,47.205,38.533,30.079,46.967,35.544,20.504,48.239,53.86,0.764629,0
2017-12-29 12:45:00+01:00,PT15M,Onshore,Flanders,Elia,41.164,41.233,33.281,47.742,38.116,29.546,46.683,38.132,29.611,46.65,35.579,20.525,48.197,53.86,0.764278,0
2017-12-29 12:30:00+01:00,PT15M,Onshore,Flanders,Elia,40.429,41.041,33.072,47.535,37.113,28.208,46.018,37.45,28.731,46.166,35.581,20.508,48.14,53.86,0.750626,0
2017-12-29 12:15:00+01:00,PT15M,Onshore,Flanders,Elia,39.093,40.848,32.866,47.329,36.109,26.869,45.351,36.766,27.85,45.681,35.584,20.489,48.082,53.86,0.725819,0
2017-12-29 12:00:00+01:00,PT15M,Onshore,Flanders,Elia,39.67,40.656,32.657,47.122,35.106,25.531,44.686,36.084,26.97,45.197,35.586,20.472,48.025,53.86,0.736534,0
2017-12-29 11:45:00+01:00,PT15M,Onshore,Flanders,Elia,40.016,40.341,32.326,46.81,34.029,24.114,43.943,35.107,25.724,44.493,35.565,20.426,47.999,53.86,0.742959,0
2017-12-29 11:30:00+01:00,PT15M,Onshore,Flanders,Elia,40.218,39.906,31.873,46.393,32.874,22.62,43.125,33.841,24.114,43.566,35.521,20.351,48.004,53.86,0.74671,0
2017-12-29 11:15:00+01:00,PT15M,Onshore,Flanders,Elia,40.095,39.468,31.42,45.975,31.717,21.13,42.308,32.572,22.506,42.639,35.474,20.274,48.01,53.86,0.744428,0
2017-12-29 11:00:00+01:00,PT15M,Onshore,Flanders,Elia,36.464,39.033,30.967,45.558,30.562,19.636,41.49,31.306,20.896,41.712,35.43,20.199,48.015,53.86,0.677007,0
2017-12-29 10:45:00+01:00,PT15M,Onshore,Flanders,Elia,34.607,32.802,22.912,42.692,29.286,18.317,40.254,29.992,19.477,40.507,35.369,20.105,48.017,53.86,0.642544,0
2017-12-29 10:30:00+01:00,PT15M,Onshore,Flanders,Elia,36.101,31.491,21.441,41.539,27.887,17.171,38.602,28.633,18.246,39.02,35.294,19.99,48.015,53.86,0.670279,0
2017-12-29 10:15:00+01:00,PT15M,Onshore,Flanders,Elia,36.839,30.179,19.968,40.391,26.49,16.025,36.953,27.274,17.013,37.537,35.216,19.876,48.013,53.86,0.683968,0
2017-12-29 10:00:00+01:00,PT15M,Onshore,Flanders,Elia,35.754,28.868,18.497,39.238,25.091,14.879,35.301,25.915,15.782,36.05,35.141,19.761,48.011,53.86,0.663825,0
2017-12-29 09:45:00+01:00,PT15M,Onshore,Flanders,Elia,31.98,27.556,17.24,37.869,23.811,13.731,33.893,24.602,14.527,34.676,35.058,19.641,47.998,53.86,0.593767,0
2017-12-29 09:30:00+01:00,PT15M,Onshore,Flanders,Elia,29.245,26.242,16.198,36.286,22.651,12.583,32.726,23.331,13.25,33.412,34.97,19.512,47.972,53.86,0.542989,0
2017-12-29 09:15:00+01:00,PT15M,Onshore,Flanders,Elia,28.01,24.926,15.156,34.698,21.492,11.432,31.561,22.059,11.97,32.148,34.882,19.385,47.947,53.86,0.520054,0
2017-12-29 09:00:00+01:00,PT15M,Onshore,Flanders,Elia,28.714,23.612,14.114,33.115,20.332,10.284,30.394,20.788,10.693,30.884,34.794,19.256,47.921,53.86,0.533125,0
2017-12-29 08:45:00+01:00,PT15M,Onshore,Flanders,Elia,27.467,22.441,13.001,31.888,19.343,9.346,29.362,19.775,9.718,29.831,34.708,19.13,47.896,53.86,0.509967,0
2017-12-29 08:30:00+01:00,PT15M,Onshore,Flanders,Elia,25.792,21.409,11.817,31.017,18.529,8.62,28.461,19.019,9.05,28.99,34.621,19.006,47.871,53.86,0.478879,0
2017-12-29 08:15:00+01:00,PT15M,Onshore,Flanders,Elia,21.821,20.381,10.634,30.145,17.712,7.893,27.559,18.261,8.381,28.148,34.534,18.884,47.844,53.86,0.405147,0
2017-12-29 08:00:00+01:00,PT15M,Onshore,Flanders,Elia,19.434,19.349,9.45,29.274,16.898,7.167,26.658,17.505,7.713,27.307,34.447,18.76,47.819,53.86,0.360831,0
2017-12-29 07:45:00+01:00,PT15M,Onshore,Flanders,Elia,17.566,18.413,8.624,28.237,16.456,6.912,26.031,16.88,7.293,26.484,34.37,18.649,47.79,53.86,0.326145,0
2017-12-29 07:30:00+01:00,PT15M,Onshore,Flanders,Elia,16.661,17.574,8.155,27.033,16.387,7.13,25.676,16.387,7.121,25.676,34.303,18.551,47.761,53.86,0.309342,0
2017-12-29 07:15:00+01:00,PT15M,Onshore,Flanders,Elia,14.943,16.735,7.687,25.829,16.321,7.346,25.32,15.894,6.947,24.867,34.234,18.453,47.733,53.86,0.277437,0
2017-12-29 07:00:00+01:00,PT15M,Onshore,Flanders,Elia,12.796,15.896,7.218,24.625,16.252,7.564,24.965,15.401,6.775,24.059,34.167,18.355,47.704,53.86,0.23758,0
2017-12-29 06:45:00+01:00,PT15M,Onshore,Flanders,Elia,10.692,15.351,6.935,23.818,16.293,7.828,24.786,15.08,6.697,23.504,34.111,18.277,47.672,53.86,0.198517,0
2017-12-29 06:30:00+01:00,PT15M,Onshore,Flanders,Elia,10.95,15.099,6.836,23.409,16.442,8.139,24.778,14.931,6.713,23.202,34.07,18.218,47.634,53.86,0.203308,0
2017-12-29 06:15:00+01:00,PT15M,Onshore,Flanders,Elia,10.404,14.849,6.741,22.999,16.594,8.452,24.769,14.785,6.728,22.901,34.032,18.158,47.595,53.86,0.193168,0
2017-12-29 06:00:00+01:00,PT15M,Onshore,Flanders,Elia,11.554,14.597,6.642,22.59,16.743,8.763,24.761,14.636,6.744,22.599,33.991,18.099,47.557,53.86,0.214514,0
2017-12-29 05:45:00+01:00,PT15M,Onshore,Flanders,Elia,14.418,15.06,7.108,23.032,16.821,8.898,24.785,14.706,6.863,22.621,33.961,18.055,47.525,53.86,0.267702,0
2017-12-29 05:30:00+01:00,PT15M,Onshore,Flanders,Elia,14.541,14.937,6.991,22.899,16.829,8.854,24.841,14.994,7.089,22.967,33.941,18.027,47.505,53.86,0.269975,0
2017-12-29 05:15:00+01:00,PT15M,Onshore,Flanders,Elia,14.539,14.811,6.872,22.769,16.835,8.809,24.898,15.285,7.314,23.314,33.921,18,47.487,53.86,0.269947,0
2017-12-29 05:00:00+01:00,PT15M,Onshore,Flanders,Elia,15.151,14.688,6.755,22.636,16.843,8.765,24.954,15.573,7.54,23.66,33.901,17.972,47.467,53.86,0.281297,0
2017-12-29 04:45:00+01:00,PT15M,Onshore,Flanders,Elia,16.097,14.753,6.846,22.675,16.736,8.635,24.871,15.935,7.86,24.062,33.888,17.954,47.466,53.86,0.298874,0
2017-12-29 04:30:00+01:00,PT15M,Onshore,Flanders,Elia,15.515,15.008,7.148,22.882,16.515,8.418,24.644,16.371,8.274,24.516,33.88,17.947,47.487,53.86,0.288052,0
2017-12-29 04:15:00+01:00,PT15M,Onshore,Flanders,Elia,13.114,15.264,7.451,23.091,16.295,8.201,24.419,16.809,8.687,24.969,33.871,17.937,47.509,53.86,0.243488,0
2017-12-29 04:00:00+01:00,PT15M,Onshore,Flanders,Elia,10.418,15.519,7.753,23.298,16.074,7.984,24.192,17.245,9.101,25.423,33.863,17.93,47.53,53.86,0.193432,0
2017-12-29 03:45:00+01:00,PT15M,Onshore,Flanders,Elia,10.021,15.704,7.851,23.568,16.041,7.861,24.247,17.408,9.165,25.682,33.855,17.928,47.552,53.86,0.186056,0
2017-12-29 03:30:00+01:00,PT15M,Onshore,Flanders,Elia,11.607,15.815,7.747,23.897,16.193,7.83,24.585,17.296,8.88,25.74,33.848,17.931,47.576,53.86,0.215509,0
