Date & Time,Date,Time,Average Wind Speed /ms-1,Average Wind Direction /deg,Actual Active Power /kW,Forecasted Power /kW,,,,,,,,,,,,,,,,,
,,,,,,T+10,T+20,T+30,T+40,T+50,T+60,T+70,T+80,T+90,T+100,T+110,T+120,T+130,T+140,T+150,T+160,T+170,T+180
11/7/2021 8:40,11/7/2021,8:40:00,2.31,290.91,-761.1,4428.51,4796.59,5074.29,5321.66,5507.29,5714.63,6141.22,6507.52,6943.77,7395.16,7879.47,8300.18,9697.08,11231.77,12876.72,14558.81,16346.3,18130.23
11/7/2021 8:50,11/7/2021,8:50:00,2.7,293.59,-523.4,4796.59,5074.29,5321.66,5507.29,5714.63,6141.22,6507.52,6943.77,7395.16,7879.47,8300.18,9697.08,11231.77,12876.72,14558.81,16346.3,18130.23,18630.77
11/7/2021 9:00,11/7/2021,9:00:00,3.2,292.35,483,4621.97,4885.23,5118.15,5290.46,5689.49,6115.83,6481.89,6917.87,7368.98,7852.99,9275.76,10716.96,12300.83,13996.13,15723.47,17557.43,17926.55,18419.99
11/7/2021 9:10,11/7/2021,9:10:00,2.93,290.57,200.2,4885.23,5118.15,5290.46,5689.49,6115.83,6481.89,6917.87,7368.98,7852.99,9275.76,10716.96,12300.83,13996.13,15723.47,17557.43,17926.55,18419.99,18942.11
11/7/2021 9:20,11/7/2021,9:20:00,2.61,295.14,-351.7,3850.59,4151.54,4535.97,4915.51,5267.07,5662.69,6082.82,6450.97,7714.94,9109.06,10655.28,12232.88,13811.07,15538.79,16075.51,16532.32,16984.27,17342.81
11/7/2021 9:30,11/7/2021,9:30:00,2.34,287.86,-713.1,4249.07,4668.52,5036.25,5397.98,5733.25,6099.48,6498.08,7624.94,8906.55,10320.11,11887.52,13503.91,15112.84,15611.9,16121.57,16556.02,16987.76,17330.66
11/7/2021 9:40,11/7/2021,9:40:00,2.18,284.23,-739.2,4668.52,5036.25,5397.98,5733.25,6099.48,6498.08,7624.94,8906.55,10320.11,11887.52,13503.91,15112.84,15611.9,16121.57,16556.02,16987.76,17330.66,17751.58
11/7/2021 9:50,11/7/2021,9:50:00,2.29,277.06,-740.8,3259.67,3748.81,4180.22,4559.28,4938.92,5929.08,7064.88,8332.55,9617.18,11102.92,12723.41,13423.42,14005.86,14458.21,14965.81,15474.79,15899.5,16983.59
11/7/2021 10:00,11/7/2021,10:00:00,2.4,272.99,-696.7,3748.81,4180.22,4559.28,4938.92,5929.08,7064.88,8332.55,9617.18,11102.92,12723.41,13423.42,14005.86,14458.21,14965.81,15474.79,15899.5,16983.59,18011.96
11/7/2021 10:10,11/7/2021,10:10:00,2.82,278.48,-378.8,3599.94,4046.22,4441.85,5408.72,6438.78,7592.78,8884.6,10220.39,11719.61,12360.67,13041.79,13641.89,14124.52,14615.26,15110.89,16173.01,17270.79,18327.89
11/7/2021 10:20,11/7/2021,10:20:00,3.2,279.84,426.8,4046.22,4441.85,5408.72,6438.78,7592.78,8884.6,10220.39,11719.61,12360.67,13041.79,13641.89,14124.52,14615.26,15110.89,16173.01,17270.79,18327.89,19498.87
11/7/2021 10:30,11/7/2021,10:30:00,3.39,291.22,1042.4,3401.69,4341.47,5330.99,6357.07,7471.5,8633.89,9962.5,10583.51,11095.83,11703.85,12326.66,12987.76,13532.21,14515.23,15597.8,16732.11,17828.59,18977.37
11/7/2021 10:40,11/7/2021,10:40:00,3.54,295.02,1361.1,4341.47,5330.99,6357.07,7471.5,8633.89,9962.5,10583.51,11095.83,11703.85,12326.66,12987.76,13532.21,14515.23,15597.8,16732.11,17828.59,18977.37,20058.73
11/7/2021 10:50,11/7/2021,10:50:00,3.58,279.34,1451,5021.43,6046.98,7109.25,8221.95,9404.24,9917.94,10472.39,11015.17,11532.03,12095.74,12683.03,13773.56,14823,15851.29,16943.75,18069.79,19194.48,19210.36
11/7/2021 11:00,11/7/2021,11:00:00,3.73,279.29,1841.5,6046.98,7109.25,8221.95,9404.24,9917.94,10472.39,11015.17,11532.03,12095.74,12683.03,13773.56,14823,15851.29,16943.75,18069.79,19194.48,19210.36,19169.81
11/7/2021 11:10,11/7/2021,11:10:00,3.61,275.33,1537.5,6185.65,7318.07,8477.48,9013.32,9534.89,9993.65,10515.96,11066.41,11513.94,12498.54,13549.62,14695.78,15783.66,16797.23,17911.14,18047.91,18068.11,18054.58
11/7/2021 11:20,11/7/2021,11:20:00,3.69,278.76,1600,7318.07,8477.48,9013.32,9534.89,9993.65,10515.96,11066.41,11513.94,12498.54,13549.62,14695.78,15783.66,16797.23,17911.14,18047.91,18068.11,18054.58,17914.01
11/7/2021 11:30,11/7/2021,11:30:00,3.72,284.5,1935.1,6589.44,7330.95,7965.17,8500.88,9011.63,9465.34,9961.67,10878.68,11757.15,12757.79,13838.89,15022.23,16167.77,16307,16441.49,16551.76,16555.7,16519.22
11/7/2021 11:40,11/7/2021,11:40:00,3.64,286.62,1987.6,7330.95,7965.17,8500.88,9011.63,9465.34,9961.67,10878.68,11757.15,12757.79,13838.89,15022.23,16167.77,16307,16441.49,16551.76,16555.7,16519.22,16365.36
11/7/2021 11:50,11/7/2021,11:50:00,4,292.13,3257.4,6876.16,7574.15,8165.35,8665.56,9150.97,9913.42,10784.65,11739.17,12636.91,13689.87,14813.03,15202.07,15430.06,15496.43,15578.66,15624.76,15561.27,15700.8
11/7/2021 12:00,11/7/2021,12:00:00,4.14,295.65,3813.8,7574.15,8165.35,8665.56,9150.97,9913.42,10784.65,11739.17,12636.91,13689.87,14813.03,15202.07,15430.06,15496.43,15578.66,15624.76,15561.27,15700.8,15738.1
11/7/2021 12:10,11/7/2021,12:10:00,4.25,296.48,4293.7,7848.71,8439.96,8938.51,9707.02,10472.59,11315.05,12248.09,13159.67,14172.92,14504.69,14833.88,15050.3,15113.99,15145.26,15149.3,15290.55,15400.67,15429.71
11/7/2021 12:20,11/7/2021,12:20:00,4.36,302.6,5403.8,8439.96,8938.51,9707.02,10472.59,11315.05,12248.09,13159.67,14172.92,14504.69,14833.88,15050.3,15113.99,15145.26,15149.3,15290.55,15400.67,15429.71,15487.13
11/7/2021 12:30,11/7/2021,12:30:00,4.25,301.86,4640.3,8535.53,9352.96,10133.37,10881.21,11663.78,12435.31,13316.73,13633.62,13812.68,14045.24,14245.76,14433.59,14485.12,14602.69,14738.41,14853.29,14891.29,14910.55
11/7/2021 12:40,11/7/2021,12:40:00,4.09,292.08,3851.8,9352.96,10133.37,10881.21,11663.78,12435.31,13316.73,13633.62,13812.68,14045.24,14245.76,14433.59,14485.12,14602.69,14738.41,14853.29,14891.29,14910.55,14845.66
11/7/2021 12:50,11/7/2021,12:50:00,4.22,306.84,5567.6,10032.19,10818.59,11569.64,12347.43,13116.88,13385.59,13653.95,13801.72,13973.48,14120.81,14252.8,14460.05,14555.21,14649.43,14728.53,14739.68,14726.4,13168.73
11/7/2021 13:00,11/7/2021,13:00:00,4.77,303.5,10115.1,10818.59,11569.64,12347.43,13116.88,13385.59,13653.95,13801.72,13973.48,14120.81,14252.8,14460.05,14555.21,14649.43,14728.53,14739.68,14726.4,13168.73,11529.28
11/7/2021 13:10,11/7/2021,13:10:00,4.87,300.95,8578.2,9858.64,10735.92,11569.12,11884.45,12152.09,12331.43,12529.57,12713.41,12776.22,13029.62,13266.95,13505.45,13643.99,13681.88,13729.4,12429.82,10956.95,9354.51
11/7/2021 13:20,11/7/2021,13:20:00,4.7,306.71,6853.3,10735.92,11569.12,11884.45,12152.09,12331.43,12529.57,12713.41,12776.22,13029.62,13266.95,13505.45,13643.99,13681.88,13729.4,12429.82,10956.95,9354.51,7602.03
11/7/2021 13:30,11/7/2021,13:30:00,4.57,307.76,6544.3,13523.14,13873.13,14104.13,14263.42,14353.32,14415.52,14463.74,14583.26,14690.46,14793.65,14885.13,14923.44,14881.51,13566.11,12117.74,10519.18,8780.13,6913.01
11/7/2021 13:40,11/7/2021,13:40:00,4.47,302.19,6483,13873.13,14104.13,14263.42,14353.32,14415.52,14463.74,14583.26,14690.46,14793.65,14885.13,14923.44,14881.51,13566.11,12117.74,10519.18,8780.13,6913.01,4906.58
11/7/2021 13:50,11/7/2021,13:50:00,4.64,299.35,7471.7,10673.48,11106.4,11408.13,11599.22,11742.47,11927.95,12135.1,12338.73,12455.55,12606.71,12738.1,11765.39,10584.61,9226.61,7743.19,6113.78,4344.79,4522.39
11/7/2021 14:00,11/7/2021,14:00:00,4.91,294.41,9075.3,11106.4,11408.13,11599.22,11742.47,11927.95,12135.1,12338.73,12455.55,12606.71,12738.1,11765.39,10584.61,9226.61,7743.19,6113.78,4344.79,4522.39,4729.29
11/7/2021 14:10,11/7/2021,14:10:00,4.92,294.02,9582.3,10661.58,10958.97,11143.66,11383.32,11564.58,11755.32,11947.99,12062.75,12195.4,11300.93,10260.88,9027.11,7622.09,6085.38,4401.41,4570.16,4759.99,4973.29
11/7/2021 14:20,11/7/2021,14:20:00,5.04,295.93,10455.2,10958.97,11143.66,11383.32,11564.58,11755.32,11947.99,12062.75,12195.4,11300.93,10260.88,9027.11,7622.09,6085.38,4401.41,4570.16,4759.99,4973.29,5202.64
11/7/2021 14:30,11/7/2021,14:30:00,5.39,293.42,13427.9,12275.05,12572.68,12785.17,12925.63,13036.34,13096.35,13160.98,12365.34,11397.6,10304.65,9051.5,7625.2,6046.97,6115.04,6187.18,6277.06,6401.39,6542.21
11/7/2021 14:40,11/7/2021,14:40:00,5.6,289.02,14227.4,12572.68,12785.17,12925.63,13036.34,13096.35,13160.98,12365.34,11397.6,10304.65,9051.5,7625.2,6046.97,6115.04,6187.18,6277.06,6401.39,6542.21,6716.98
11/7/2021 14:50,11/7/2021,14:50:00,5.54,290.76,14130.9,13471.01,13632.99,13727.46,13790.47,13806.27,13041.78,12141.98,11082.6,9885.54,8522.43,6978.65,6957.56,6991.42,7038.94,7099.16,7191.93,7305.27,8055.2
11/7/2021 15:00,11/7/2021,15:00:00,5.26,292.57,11923.8,13632.99,13727.46,13790.47,13806.27,13041.78,12141.98,11082.6,9885.54,8522.43,6978.65,6957.56,6991.42,7038.94,7099.16,7191.93,7305.27,8055.2,8855.81
11/7/2021 15:10,11/7/2021,15:10:00,4.94,300.5,8280,15659.15,15721.3,15726.12,15056.59,14249.45,13310.4,12225.9,10981.5,9624.81,9470.9,9328.11,9186.49,9109.54,9096.48,9078.62,9620.94,10250.06,10938.54
11/7/2021 15:20,11/7/2021,15:20:00,4.47,302.45,6117.8,15721.3,15726.12,15056.59,14249.45,13310.4,12225.9,10981.5,9624.81,9470.9,9328.11,9186.49,9109.54,9096.48,9078.62,9620.94,10250.06,10938.54,11704.45
11/7/2021 15:30,11/7/2021,15:30:00,4.32,303.99,5215.4,13673.35,13175.65,12513.59,11709.13,10775.74,9696.2,8454.9,8400.67,8333.33,8278.14,8228.26,8227.47,8281.25,8857.62,9496.67,10213.91,10990.81,11837.62
11/7/2021 15:40,11/7/2021,15:40:00,4,300.97,3686.8,13175.65,12513.59,11709.13,10775.74,9696.2,8454.9,8400.67,8333.33,8278.14,8228.26,8227.47,8281.25,8857.62,9496.67,10213.91,10990.81,11837.62,12739.81
11/7/2021 15:50,11/7/2021,15:50:00,4.15,294.68,4063.9,7693.83,8013.75,8284.4,8511.33,8729.08,9801.21,11034.73,12429.39,13882.23,15557.43,17400.59,17903.66,18269.29,18494.91,18748.42,18983.86,19127.67,19195.9
11/7/2021 16:00,11/7/2021,16:00:00,4.28,288.27,5148.1,8013.75,8284.4,8511.33,8729.08,9801.21,11034.73,12429.39,13882.23,15557.43,17400.59,17903.66,18269.29,18494.91,18748.42,18983.86,19127.67,19195.9,19154.09
11/7/2021 16:10,11/7/2021,16:10:00,4.01,285.02,3390.2,6385.99,6719.7,6999.89,8070.22,9231.78,10549.05,12037.4,13593.24,15350.04,15871.04,16412.21,16848.84,17139.78,17425.39,17701.28,17844.99,17951.43,17959.01
11/7/2021 16:20,11/7/2021,16:20:00,4.23,281.55,4723.5,6719.7,6999.89,8070.22,9231.78,10549.05,12037.4,13593.24,15350.04,15871.04,16412.21,16848.84,17139.78,17425.39,17701.28,17844.99,17951.43,17959.01,18001.63
11/7/2021 16:30,11/7/2021,16:30:00,4.06,280.57,3820.7,6113.81,7098.11,8171.5,9317.79,10584.4,11923.16,13459.66,13986.34,14379.86,14858.12,15324.68,15807.87,16158.66,16330.65,16521.47,16685.45,16753.66,16794.41
11/7/2021 16:40,11/7/2021,16:40:00,3.98,282.85,3284.3,7098.11,8171.5,9317.79,10584.4,11923.16,13459.66,13986.34,14379.86,14858.12,15324.68,15807.87,16158.66,16330.65,16521.47,16685.45,16753.66,16794.41,16732.92
11/7/2021 16:50,11/7/2021,16:50:00,3.85,283.08,3164.7,7204.59,8333.49,9539.49,10800.99,12173.41,12603.83,13063.99,13547.5,13919.77,14340.1,14762.76,15162.66,15450.15,15600.44,15741.9,15860.83,15898.95,17627.07
11/7/2021 17:00,11/7/2021,17:00:00,3.88,285.26,3438.6,8333.49,9539.49,10800.99,12173.41,12603.83,13063.99,13547.5,13919.77,14340.1,14762.76,15162.66,15450.15,15600.44,15741.9,15860.83,15898.95,17627.07,19382.35
11/7/2021 17:10,11/7/2021,17:10:00,3.99,288.23,3551.4,7970.81,9272.31,10625.92,11144.47,11630.14,12035.01,12487.02,12951.77,13294.48,13684.57,14052.47,14421.39,14660.41,14767.96,14888.3,16577.04,18309.01,20152.74
11/7/2021 17:20,11/7/2021,17:20:00,3.91,292.95,3131.7,9272.31,10625.92,11144.47,11630.14,12035.01,12487.02,12951.77,13294.48,13684.57,14052.47,14421.39,14660.41,14767.96,14888.3,16577.04,18309.01,20152.74,21996.85
11/7/2021 17:30,11/7/2021,17:30:00,3.58,292.67,1791,9125.65,9877.66,10494.17,10988.68,11437.72,11814.71,12216.88,12619.41,12912.6,13236.32,13548.35,13853.5,14057.86,15574.79,17218.05,18989.37,20804.35,22723.72
11/7/2021 17:40,11/7/2021,17:40:00,3.65,284.25,2070.7,9877.66,10494.17,10988.68,11437.72,11814.71,12216.88,12619.41,12912.6,13236.32,13548.35,13853.5,14057.86,15574.79,17218.05,18989.37,20804.35,22723.72,24644.15
11/7/2021 17:50,11/7/2021,17:50:00,4.03,280.58,4292,8413.29,9112.9,9678.2,10151.46,10580.5,10953.12,11352.43,11719.41,12010.95,12334.35,12640.83,14236.75,15857.02,17518.31,19330.19,21239.26,23193.56,23647.55
11/7/2021 18:00,11/7/2021,18:00:00,4.18,279.94,5319.1,9112.9,9678.2,10151.46,10580.5,10953.12,11352.43,11719.41,12010.95,12334.35,12640.83,14236.75,15857.02,17518.31,19330.19,21239.26,23193.56,23647.55,24044.13
11/7/2021 18:10,11/7/2021,18:10:00,4.48,273.64,6359.5,9381.28,10009.79,10509.51,10848.7,11134.28,11340.55,11552.84,11762.85,11870.39,13271.31,14823.18,16550.89,18332.84,20104.83,22024.15,22578.04,23041.48,23491.42
11/7/2021 18:20,11/7/2021,18:20:00,4.44,279.43,7224.9,10009.79,10509.51,10848.7,11134.28,11340.55,11552.84,11762.85,11870.39,13271.31,14823.18,16550.89,18332.84,20104.83,22024.15,22578.04,23041.48,23491.42,23829.39
11/7/2021 18:30,11/7/2021,18:30:00,4.42,287.81,6319.8,10693.96,11163.96,11506.19,11740.66,11931.83,12047.93,12174.53,13423.27,14712.79,16202.96,17838.11,19654.57,21491.08,21924.54,22409.49,22888.56,23272.65,23652.7
11/7/2021 18:40,11/7/2021,18:40:00,4.78,285.9,9543.5,11163.96,11506.19,11740.66,11931.83,12047.93,12174.53,13423.27,14712.79,16202.96,17838.11,19654.57,21491.08,21924.54,22409.49,22888.56,23272.65,23652.7,23920.04
11/7/2021 18:50,11/7/2021,18:50:00,6.43,282.21,27645,11641.32,11944.79,12142.59,12290.32,12368.14,13487.36,14754.4,16068.07,17565.15,19216.54,21052.32,21611.33,22024.43,22462.46,22903.64,23261.88,23607.75,26154.17
11/7/2021 19:00,11/7/2021,19:00:00,4.49,301.17,7495.6,11944.79,12142.59,12290.32,12368.14,13487.36,14754.4,16068.07,17565.15,19216.54,21052.32,21611.33,22024.43,22462.46,22903.64,23261.88,23607.75,26154.17,28957.73
11/7/2021 19:10,11/7/2021,19:10:00,5.04,58.87,11615.9,27080.24,26735.15,26358.56,26798.68,27341.35,27986.99,28733.58,29594.89,30548.81,30538.18,30508.98,30464.93,30375.79,30245.2,30103.84,32015.32,34061.06,36258.47
11/7/2021 19:20,11/7/2021,19:20:00,5.02,90.05,10718.1,26735.15,26358.56,26798.68,27341.35,27986.99,28733.58,29594.89,30548.81,30538.18,30508.98,30464.93,30375.79,30245.2,30103.84,32015.32,34061.06,36258.47,38548.59
11/7/2021 19:30,11/7/2021,19:30:00,4.82,104.7,9107.6,11222.21,12166.39,13166.54,14266.02,15424.88,16744.64,18228,18708.33,19266.79,19837.26,20440.65,20935.41,21293.57,23644.22,26177.54,28789.52,31561.99,34350.65
11/7/2021 19:40,11/7/2021,19:40:00,5.02,102.72,10795.8,12166.39,13166.54,14266.02,15424.88,16744.64,18228,18708.33,19266.79,19837.26,20440.65,20935.41,21293.57,23644.22,26177.54,28789.52,31561.99,34350.65,37448.46
11/7/2021 19:50,11/7/2021,19:50:00,5.4,91.48,14389,12625.71,13661.35,14747.9,15875.16,17104.38,17547.33,18048.14,18570.91,18981.77,19478.75,19976.4,22214.98,24529.66,26870.61,29443.34,32195.53,34997.13,35314.28
11/7/2021 20:00,11/7/2021,20:00:00,5.38,135.83,13355,13661.35,14747.9,15875.16,17104.38,17547.33,18048.14,18570.91,18981.77,19478.75,19976.4,22214.98,24529.66,26870.61,29443.34,32195.53,34997.13,35314.28,35441.24
11/7/2021 20:10,11/7/2021,20:10:00,6.15,227.83,21591.2,16096.04,17162.41,18270.3,18707.78,19081.75,19494.07,19930.19,20270.36,20669.27,22660.84,24889.27,27211.74,29557.26,32112.74,34858.78,35125.71,35355.31,35414.09
11/7/2021 20:20,11/7/2021,20:20:00,6.48,259.68,26975.1,17162.41,18270.3,18707.78,19081.75,19494.07,19930.19,20270.36,20669.27,22660.84,24889.27,27211.74,29557.26,32112.74,34858.78,35125.71,35355.31,35414.09,35574.79
11/7/2021 20:30,11/7/2021,20:30:00,5.95,258.27,20625.2,25507.16,26682.16,28051.85,29581.61,31310.98,33180.92,35326.23,35154.79,34728.45,34271.23,33681.28,32971.82,32021.63,32844.46,33754.97,34721.77,35679.9,36694.14
11/7/2021 20:40,11/7/2021,20:40:00,6,269.57,20221.2,26682.16,28051.85,29581.61,31310.98,33180.92,35326.23,35154.79,34728.45,34271.23,33681.28,32971.82,32021.63,32844.46,33754.97,34721.77,35679.9,36694.14,37671.09
11/7/2021 20:50,11/7/2021,20:50:00,6.35,301.02,23900.1,28051.85,29581.61,31310.98,33180.92,35326.23,35154.79,34728.45,34271.23,33681.28,32971.82,32021.63,32844.46,33754.97,34721.77,35679.9,36694.14,37671.09,41391.59
11/7/2021 21:00,11/7/2021,21:00:00,6.11,278.65,21113.6,30333.65,31921.43,33695.21,35615.73,35395,35089.96,34570.07,33968.24,33241.45,32380.1,33212.96,34024.86,34896.71,35830.53,36771.4,37754.64,41218.63,44976.73
11/7/2021 21:10,11/7/2021,21:10:00,5.56,311.3,15017,27174.68,28979.06,30892.13,30908.77,30733.12,30494.25,30166.4,29616.84,28994.77,29928.05,30955.87,31973.13,32938.63,33981.61,35091.34,38519.18,42179.17,45944.36
11/7/2021 21:20,11/7/2021,21:20:00,5.5,318.63,14068.2,28979.06,30892.13,30908.77,30733.12,30494.25,30166.4,29616.84,28994.77,29928.05,30955.87,31973.13,32938.63,33981.61,35091.34,38519.18,42179.17,45944.36,50074.34
11/7/2021 21:30,11/7/2021,21:30:00,5.82,298.33,16598.5,29638.63,29876.59,29864.17,29713.81,29378.01,28979.75,28471.73,29243.92,30146.54,31118.49,32189.58,33227.41,34208.2,37447.21,40945.46,44587.33,48476.46,52424.52
11/7/2021 21:40,11/7/2021,21:40:00,5.57,316,14251.2,29876.59,29864.17,29713.81,29378.01,28979.75,28471.73,29243.92,30146.54,31118.49,32189.58,33227.41,34208.2,37447.21,40945.46,44587.33,48476.46,52424.52,56828.14
11/7/2021 21:50,11/7/2021,21:50:00,5.95,302.98,16818.1,29864.17,29713.81,29378.01,28979.75,28471.73,29243.92,30146.54,31118.49,32189.58,33227.41,34208.2,37447.21,40945.46,44587.33,48476.46,52424.52,56828.14,59621.17
11/7/2021 22:00,11/7/2021,22:00:00,5.6,315.57,14274.2,22979.24,23018.86,22919.77,22632.96,23596.35,24653.29,25652.08,26822.64,28073.13,29441.43,32711.04,36059.88,39738.24,43684.98,47731.14,52033.75,54537.53,57442.98
11/7/2021 22:10,11/7/2021,22:10:00,5.85,322.49,18147.6,21540.96,21850.09,21892.89,22729.3,23597.98,24459.97,25427.35,26498.65,27523.46,30313.92,33416.48,36883.25,40494.86,44131.68,48082.1,50725.12,53328.66,56043.91
11/7/2021 22:20,11/7/2021,22:20:00,6.09,320.29,22311.1,21850.09,21892.89,22729.3,23597.98,24459.97,25427.35,26498.65,27523.46,30313.92,33416.48,36883.25,40494.86,44131.68,48082.1,50725.12,53328.66,56043.91,58645.71
11/7/2021 22:30,11/7/2021,22:30:00,6.12,319.42,16481.2,22316.56,23196.11,24041.64,24856.68,25712.74,26560.2,27528.83,30034.17,32659.49,35687.2,39023.89,42741.08,46536.45,48853.79,51410.34,54102.75,56730,59489.18
11/7/2021 22:40,11/7/2021,22:40:00,6.1,320.94,10257.9,23196.11,24041.64,24856.68,25712.74,26560.2,27528.83,30034.17,32659.49,35687.2,39023.89,42741.08,46536.45,48853.79,51410.34,54102.75,56730,59489.18,62108.86
11/7/2021 22:50,11/7/2021,22:50:00,5.98,320.98,10562.3,25943.66,26718.34,27469.03,28255,29039.28,31246.15,33754.59,36394.14,39405.35,42738.88,46454.9,48890.05,51185.94,53670.54,56309.55,58907.65,61619.25,61694.77
11/7/2021 23:00,11/7/2021,23:00:00,5.63,317.95,10400.3,26718.34,27469.03,28255,29039.28,31246.15,33754.59,36394.14,39405.35,42738.88,46454.9,48890.05,51185.94,53670.54,56309.55,58907.65,61619.25,61694.77,61932.33
11/7/2021 23:10,11/7/2021,23:10:00,5.23,315.46,10498,16752.66,17998.96,19173.49,21327.16,23695.32,26200.39,29047.27,32250.9,35504.83,38059.38,40817.56,43840.22,46766.96,49475.9,52402.98,53245.23,53822.99,54333.49
11/7/2021 23:20,11/7/2021,23:20:00,5.33,315.46,10237.3,17998.96,19173.49,21327.16,23695.32,26200.39,29047.27,32250.9,35504.83,38059.38,40817.56,43840.22,46766.96,49475.9,52402.98,53245.23,53822.99,54333.49,54535.93
11/7/2021 23:30,11/7/2021,23:30:00,5.57,318.29,10449.6,19173.49,21327.16,23695.32,26200.39,29047.27,32250.9,35504.83,38059.38,40817.56,43840.22,46766.96,49475.9,52402.98,53245.23,53822.99,54333.49,54535.93,54925.48
11/7/2021 23:40,11/7/2021,23:40:00,5.85,318.44,10527.2,19687.22,21962.44,24338.59,26939.89,29655.33,32770.71,35212.28,37514.3,40213.71,43095.7,46249.41,49237.09,49924.06,50703.82,51428.95,51877.07,52277.87,52365.07
11/7/2021 23:50,11/7/2021,23:50:00,5.87,316.64,10327.6,20658.52,23059.07,25544.09,28238.47,31045.72,33280.47,35753.74,38113.29,40812.36,43722.67,46909.19,48014.36,48697.6,49408.82,50088.44,50517.59,50877.84,46207.91
11/8/2021 0:00,11/8/2021,0:00:00,6,317.27,10306.3,23059.07,25544.09,28238.47,31045.72,33280.47,35753.74,38113.29,40812.36,43722.67,46909.19,48014.36,48697.6,49408.82,50088.44,50517.59,50877.84,46207.91,41340.8
11/8/2021 0:10,11/8/2021,0:10:00,5.94,316.44,10449.6,20540.96,23283.66,26095.03,28190.6,30356.55,32492.38,34887.41,37535.21,40050.83,41292.95,42536.3,43823.61,44789.47,45356.04,45940.17,42244.71,37967.08,33267.33
11/8/2021 0:20,11/8/2021,0:20:00,5.65,318.75,10286.8,23283.66,26095.03,28190.6,30356.55,32492.38,34887.41,37535.21,40050.83,41292.95,42536.3,43823.61,44789.47,45356.04,45940.17,42244.71,37967.08,33267.33,28038.83
11/8/2021 0:30,11/8/2021,0:30:00,6.04,321.86,10616.7,25340.48,27556.13,29662.86,31842.83,33989.66,36401.88,39067.09,40064.88,41222.29,42372.78,43561.32,44432.37,44918,41367.47,37398.87,32868.78,27916.79,22464.89
11/8/2021 0:40,11/8/2021,0:40:00,6.27,320.35,10196.8,27556.13,29662.86,31842.83,33989.66,36401.88,39067.09,40064.88,41222.29,42372.78,43561.32,44432.37,44918,41367.47,37398.87,32868.78,27916.79,22464.89,16674.14
11/8/2021 0:50,11/8/2021,0:50:00,6.14,317.93,10691.1,23619.71,26145.8,28540.86,30805.58,33146.19,34197.84,35348.35,36548.57,37420.82,38448.06,39455.7,36982.71,33796.98,29942.44,25715.82,21043.85,15872.61,17355.31
