TimeStamp,"Average  Wind Speed
(m/s)","Average  Wind Dirction
(deg)","Average Active Power
(MW)","Forecasted Power 
(kW)"
8/27/21 14:40,11.6133,210.6400,100.5009,101.6879
8/27/21 14:50,12.4200,210.4333,101.6077,101.1284
8/27/21 15:00,12.6433,208.9600,101.6269,101.2162
8/27/21 15:10,12.4800,205.8567,101.5715,101.2971
8/27/21 15:20,12.4700,204.1100,101.5345,101.3756
8/27/21 15:30,12.7800,203.7567,101.7276,100.6338
8/27/21 15:40,12.9433,204.1633,101.8116,102.0345
8/27/21 15:50,13.3900,203.6633,102.1223,102.0903
8/27/21 16:00,13.6700,202.9200,101.5780,102.1575
8/27/21 16:10,13.5800,203.4067,101.4141,102.2128
8/27/21 16:20,13.5633,203.7300,102.2508,101.7808
8/27/21 16:30,13.4500,203.3567,102.1805,101.8547
8/27/21 16:40,13.9267,203.3100,102.5293,102.5224
8/27/21 16:50,14.1533,203.3800,102.6466,102.5627
8/27/21 17:00,13.9733,203.8900,102.5479,102.7566
8/27/21 17:10,13.7333,203.0100,102.3755,102.7878
8/27/21 17:20,13.2900,201.7200,102.1031,102.7734
8/27/21 17:30,13.1767,201.1033,101.9933,102.8034
8/27/21 17:40,13.3900,199.7267,102.1423,102.2741
8/27/21 17:50,13.3367,198.4400,102.1700,102.3266
8/27/21 18:00,12.8400,196.6100,101.7871,102.4016
8/27/21 18:10,12.9500,197.2833,101.8521,102.4469
8/27/21 18:20,13.2700,198.8633,102.0675,102.1730
8/27/21 18:30,13.0967,196.8067,101.9046,102.2291
8/27/21 18:40,13.0933,196.7667,101.9329,102.3609
8/27/21 18:50,13.0667,197.7733,101.9091,102.4078
8/27/21 19:00,13.5200,200.1133,102.2412,102.2871
8/27/21 19:10,13.7700,201.9800,102.4412,102.3336
8/27/21 19:20,13.6900,203.5167,102.4162,102.5020
8/27/21 19:30,13.9500,203.7467,102.5058,102.5433
8/27/21 19:40,14.5333,203.5100,102.8066,102.5797
8/27/21 19:50,14.8167,203.7600,102.9822,102.7284
8/27/21 20:00,14.9333,203.8500,103.0278,102.9503
8/27/21 20:10,14.9700,204.1900,103.0482,102.9730
8/27/21 20:20,14.5800,202.8233,102.8693,102.9931
8/27/21 20:30,14.4467,202.2100,102.7921,103.1333
8/27/21 20:40,14.5233,203.5300,102.8378,103.1567
8/27/21 20:50,14.5800,204.6600,102.9086,103.1698
8/27/21 21:00,14.2833,205.2100,102.7624,102.9751
8/27/21 21:10,14.2467,204.8467,102.7408,102.9968
8/27/21 21:20,13.9533,203.4233,102.6013,102.9667
8/27/21 21:30,13.5433,202.5667,102.3900,102.9875
8/27/21 21:40,13.2500,202.4000,102.0888,102.9231
8/27/21 21:50,13.0600,201.6100,102.0381,102.9451
8/27/21 22:00,13.1833,201.5300,102.0539,102.6870
8/27/21 22:10,12.9000,201.1900,101.8977,102.7178
8/27/21 22:20,12.8767,201.8500,101.8337,102.3537
8/27/21 22:30,13.0933,203.8867,102.0311,102.4011
8/27/21 22:40,12.9633,204.5800,101.9905,102.1772
8/27/21 22:50,13.2233,205.2200,102.0575,102.2317
8/27/21 23:00,13.0400,205.4833,101.9819,102.3727
8/27/21 23:10,12.9467,207.6667,101.9538,102.4260
8/27/21 23:20,12.6800,208.9467,101.8217,102.4634
8/27/21 23:30,12.5133,211.2133,101.6706,102.4452
8/27/21 23:40,12.3467,211.8600,101.5107,102.4818
8/27/21 23:50,12.4633,212.2600,101.6210,102.5185
8/28/21 0:00,12.6167,210.7233,101.7059,102.4083
8/28/21 0:10,12.6033,213.4100,101.7539,102.4476
8/28/21 0:20,12.8800,215.2867,101.9238,102.0448
8/28/21 0:30,12.9933,215.0700,101.9147,102.0953
8/28/21 0:40,12.7900,215.0600,101.8747,102.1911
8/28/21 0:50,12.9967,214.5867,101.9406,102.2366
8/28/21 1:00,12.6767,214.9867,101.7574,102.2666
8/28/21 1:10,12.5067,215.7200,101.7597,102.3158
8/28/21 1:20,11.9567,214.3233,101.3592,102.3592
8/28/21 1:30,11.8667,213.3300,101.1841,102.3992
8/28/21 1:40,12.0200,212.4567,101.3905,102.2106
8/28/21 1:50,11.9633,213.7133,101.3154,102.2580
8/28/21 2:00,11.8167,215.3267,101.3280,102.3017
8/28/21 2:10,11.8700,215.9733,101.3887,101.7703
8/28/21 2:20,11.7600,216.1233,101.2920,101.7767
8/28/21 2:30,11.4433,216.5600,100.5523,101.8478
8/28/21 2:40,11.1367,216.6800,99.3847,101.7446
8/28/21 2:50,11.0333,217.1267,97.9801,101.8119
8/28/21 3:00,10.9667,218.1233,97.6124,100.6050
8/28/21 3:10,11.0767,219.2800,98.8062,100.7041
8/28/21 3:20,11.6067,218.7167,100.9987,100.7886
8/28/21 3:30,12.0533,217.7233,99.4382,100.8635
8/28/21 3:40,12.1933,217.7833,97.9788,100.7172
8/28/21 3:50,12.1433,217.5733,99.0772,100.6375
8/28/21 4:00,12.4233,216.7867,101.6667,100.6482
8/28/21 4:10,12.7267,216.7233,101.7837,100.4875
8/28/21 4:20,13.2433,217.3100,102.0284,100.2931
8/28/21 4:30,13.2967,217.7000,102.1810,100.0719
8/28/21 4:40,12.6000,218.8700,101.7897,101.0986
8/28/21 4:50,12.2567,218.3300,101.4543,100.8892
8/28/21 5:00,12.5533,218.3533,101.6562,100.6653
8/28/21 5:10,13.0633,218.4200,101.9458,100.9311
8/28/21 5:20,12.6033,217.8500,101.7519,100.3996
8/28/21 5:30,12.4333,217.7867,101.6294,100.1449
8/28/21 5:40,12.4433,218.2800,101.6658,100.5231
8/28/21 5:50,12.2067,218.6733,101.5272,100.2177
8/28/21 6:00,11.8567,219.5067,101.3650,100.0489
8/28/21 6:10,11.7100,221.6400,100.9490,99.7230
8/28/21 6:20,11.8167,222.3267,101.0588,99.8900
8/28/21 6:30,11.2767,221.1500,98.6607,99.5309
8/28/21 6:40,10.5833,220.0967,93.8238,99.5350
8/28/21 6:50,10.4767,219.3100,92.9734,99.3312
8/28/21 7:00,10.6733,218.3100,94.8547,99.1649
8/28/21 7:10,10.4833,217.9267,93.3361,99.0312
8/28/21 7:20,10.3133,219.4200,90.7943,93.2994
8/28/21 7:30,10.1033,221.0167,87.4198,93.3806
8/28/21 7:40,9.5067,223.1733,75.4119,91.8373
8/28/21 7:50,9.1933,223.6100,68.8820,90.0194
8/28/21 8:00,9.1233,222.7333,66.7494,85.4935
8/28/21 8:10,8.8233,222.6433,61.1630,83.7733
8/28/21 8:20,8.6267,223.9000,56.9387,68.5823
8/28/21 8:30,8.8833,224.3167,61.5930,67.1013
8/28/21 8:40,8.9033,225.1367,63.0328,66.8870
8/28/21 8:50,8.7133,226.3800,59.4129,66.6644
8/28/21 9:00,8.5633,226.2500,55.7395,66.4493
8/28/21 9:10,8.6900,226.2100,58.8022,66.2034
8/28/21 9:20,8.2367,226.0567,49.5438,56.4080
8/28/21 9:30,7.5300,224.2200,37.4016,56.8231
8/28/21 9:40,7.3400,224.3567,34.8623,52.4271
8/28/21 9:50,7.2633,223.2467,33.2437,53.3348
8/28/21 10:00,7.4633,222.2700,36.2822,41.5898
8/28/21 10:10,7.4900,221.8000,36.8065,43.1158
8/28/21 10:20,7.5100,220.6467,36.8720,42.3058
8/28/21 10:30,7.4433,219.9367,36.7170,43.9423
8/28/21 10:40,7.3200,217.3667,34.1642,44.9225
8/28/21 10:50,7.4567,216.4100,36.1983,45.8918
8/28/21 11:00,7.2033,216.3300,33.2406,46.7765
8/28/21 11:10,6.9567,217.3133,29.5285,47.7704
8/28/21 11:20,7.2433,216.0867,32.9417,48.8435
8/28/21 11:30,7.4300,214.1033,35.8422,49.7655
8/28/21 11:40,7.1633,211.9233,31.7273,39.7161
8/28/21 11:50,7.5100,210.3300,37.3611,40.7972
8/28/21 12:00,8.0233,211.3567,45.4126,41.7149
8/28/21 12:10,8.2900,212.1267,50.7912,42.6072
8/28/21 12:20,8.0567,209.8000,45.5605,45.1205
8/28/21 12:30,8.1767,209.7167,47.4645,45.9261
8/28/21 12:40,8.3667,211.5333,52.1424,50.8930
8/28/21 12:50,8.6700,212.2200,57.7864,52.0796
8/28/21 13:00,8.7533,207.8367,58.6726,56.6262
8/28/21 13:10,8.9600,205.8700,63.7111,57.7023
8/28/21 13:20,9.1967,205.8067,68.7243,62.2813
8/28/21 13:30,9.6200,207.0100,77.6844,63.2491
8/28/21 13:40,10.0333,208.8233,85.8456,70.3649
8/28/21 13:50,10.1533,208.5433,87.3532,71.5094
8/28/21 14:00,9.7100,205.7867,78.5511,79.9146
8/28/21 14:10,9.3200,206.1333,70.7071,80.9566
8/28/21 14:20,9.0933,206.8267,66.8042,88.6421
8/28/21 14:30,9.0433,205.6600,64.9752,89.5706
8/28/21 14:40,8.8400,206.2833,61.1419,77.7274
8/28/21 14:50,8.9667,207.2100,64.3153,78.7635
8/28/21 15:00,9.1767,208.8967,68.3359,69.7227
8/28/21 15:10,9.3533,209.6633,72.6507,71.2134
8/28/21 15:20,9.4800,210.4100,74.7111,75.3357
8/28/21 15:30,9.8367,210.0733,81.3451,76.6379
8/28/21 15:40,9.4167,210.1000,71.6402,84.9954
8/28/21 15:50,9.2400,207.1200,68.1720,85.7858
8/28/21 16:00,9.4800,204.9667,73.4076,78.6057
8/28/21 16:10,10.0267,203.8433,84.4342,79.6347
8/28/21 16:20,10.5767,203.4667,94.0544,82.8667
8/28/21 16:30,10.8533,204.4033,97.3959,83.7025
8/28/21 16:40,11.3367,206.3233,100.0058,95.9060
8/28/21 16:50,11.6367,207.0933,100.4854,96.2193
8/28/21 17:00,11.8233,205.5600,100.8916,100.0242
8/28/21 17:10,11.8167,205.0533,101.1206,100.1632
8/28/21 17:20,12.3733,205.0300,101.5181,101.4292
8/28/21 17:30,12.6600,204.6167,101.6745,101.5147
8/28/21 17:40,12.4200,204.2333,101.5700,101.8711
8/28/21 17:50,13.0533,204.4533,101.8814,101.9368
8/28/21 18:00,13.4333,205.2500,102.1773,101.9737
8/28/21 18:10,13.8167,205.6233,102.4625,102.0366
8/28/21 18:20,13.8100,205.9867,102.5310,102.5014
8/28/21 18:30,13.8033,206.1133,102.5178,102.5419
8/28/21 18:40,13.7200,205.7167,102.4189,102.7331
8/28/21 18:50,13.5200,206.3867,102.3186,102.7647
8/28/21 19:00,13.7133,206.4367,102.4271,102.6573
8/28/21 19:10,13.8067,206.6933,102.4687,102.6908
8/28/21 19:20,14.3133,207.6600,102.7503,102.6481
8/28/21 19:30,14.4800,208.5633,102.8549,102.6832
8/28/21 19:40,14.3333,209.2967,102.7645,102.9233
8/28/21 19:50,13.5700,210.5133,102.4033,102.9477
8/28/21 20:00,13.4633,211.4700,102.3288,102.9168
8/28/21 20:10,13.7000,212.8400,102.4727,102.9409
8/28/21 20:20,13.6100,213.2867,102.3899,102.6379
8/28/21 20:30,13.5000,212.7767,102.2819,102.6722
8/28/21 20:40,13.4200,212.6867,102.1903,102.6161
8/28/21 20:50,14.1467,212.7067,102.6802,102.6525
8/28/21 21:00,14.4267,214.4733,102.8468,102.4458
8/28/21 21:10,14.1600,215.0567,102.6983,102.4892
8/28/21 21:20,14.3700,216.1167,102.8180,102.9786
8/28/21 21:30,14.5000,216.9567,102.8423,103.0000
8/28/21 21:40,14.7433,216.7800,102.9897,102.8930
8/28/21 21:50,14.2600,216.7467,102.7657,102.9170
8/28/21 22:00,13.9967,217.1767,102.5487,102.9175
8/28/21 22:10,13.3600,219.6300,102.2182,102.9425
8/28/21 22:20,12.7100,222.4900,101.8523,102.7442
8/28/21 22:30,12.5100,225.2533,101.7196,102.7753
8/28/21 22:40,12.2233,227.3100,101.5828,102.1639
8/28/21 22:50,12.4767,228.9933,101.6957,102.2196
8/28/21 23:00,12.2533,228.8533,101.5942,101.9849
8/28/21 23:10,11.9867,229.0833,101.4469,102.0474
8/28/21 23:20,11.8867,230.6100,101.3349,101.9708
8/28/21 23:30,11.5000,231.0033,100.9394,102.0344
8/28/21 23:40,11.0367,230.7567,97.8754,101.7942
8/28/21 23:50,11.4133,227.4067,99.9924,101.8646
8/29/21 0:00,11.2433,225.5067,98.9086,99.7613
8/29/21 0:10,11.7033,222.9600,101.0161,99.9141
8/29/21 0:20,12.7100,220.8100,101.6638,99.8603
8/29/21 0:30,13.3000,218.9900,102.1095,100.0110
8/29/21 0:40,12.9800,217.9100,101.9616,102.0325
8/29/21 0:50,12.7667,215.3900,101.7982,102.0928
8/29/21 1:00,12.3633,213.9000,101.5617,102.4429
8/29/21 1:10,12.2100,212.6900,101.4949,102.4829
8/29/21 1:20,12.1000,212.5200,101.5313,102.0708
8/29/21 1:30,12.4100,212.1267,101.6972,102.1284
8/29/21 1:40,12.8533,214.0300,101.8991,101.9475
8/29/21 1:50,13.1900,215.3333,102.0700,102.0114
8/29/21 2:00,13.1933,214.8767,102.0230,102.1508
8/29/21 2:10,13.1700,212.1867,102.0119,102.2031
8/29/21 2:20,13.1967,210.6733,102.0046,102.3282
8/29/21 2:30,13.1533,211.0233,102.0483,102.3765
8/29/21 2:40,13.3467,212.3233,102.1370,102.3263
8/29/21 2:50,13.2633,212.7900,102.1863,102.3740
8/29/21 3:00,12.9400,212.4200,101.9192,102.4185
8/29/21 3:10,12.6567,213.2700,101.7406,102.4630
8/29/21 3:20,11.8600,213.8500,101.3106,102.3014
8/29/21 3:30,11.3233,215.4267,100.3483,102.3500
8/29/21 3:40,11.0367,217.3800,99.2275,101.7625
8/29/21 3:50,11.1033,217.2133,99.4643,101.8331
8/29/21 4:00,10.9300,218.7033,98.0155,100.1345
8/29/21 4:10,10.8767,219.1467,97.1531,100.2734
8/29/21 4:20,10.6867,217.7833,95.1359,100.4333
8/29/21 4:30,10.9167,216.1533,96.0630,100.5501
8/29/21 4:40,11.2667,214.6033,99.2884,97.4223
8/29/21 4:50,10.9833,215.8100,98.3829,97.6778
8/29/21 5:00,10.9833,218.5000,98.6985,100.1656
8/29/21 5:10,11.2133,220.6833,99.7922,100.3030
8/29/21 5:20,11.2700,223.5433,100.3270,99.9387
8/29/21 5:30,11.1733,223.4967,99.9899,100.0798
8/29/21 5:40,11.3700,224.0500,100.4602,100.9847
8/29/21 5:50,11.8767,224.4200,101.2571,101.0888
8/29/21 6:00,12.1267,224.6433,101.4838,101.0166
8/29/21 6:10,12.0133,222.3300,101.3772,101.1122
8/29/21 6:20,11.3967,221.8800,100.4059,101.8447
8/29/21 6:30,10.6967,221.9600,96.4148,101.9118
8/29/21 6:40,10.6833,220.8033,96.1016,97.7436
8/29/21 6:50,11.1333,222.1833,99.1790,97.9911
8/29/21 7:00,11.6900,222.3567,100.5673,97.5971
8/29/21 7:10,11.3633,219.8333,96.1928,97.8407
8/29/21 7:20,11.1133,218.3367,95.3367,97.9020
8/29/21 7:30,11.5467,217.6667,100.4709,98.1416
8/29/21 7:40,11.4400,217.4200,100.0608,97.0326
8/29/21 7:50,11.6633,216.8600,101.0123,97.2998
8/29/21 8:00,12.0167,215.9700,101.2982,100.9787
8/29/21 8:10,11.2767,216.3000,99.8321,101.0846
8/29/21 8:20,11.4767,216.5733,100.4611,101.7484
8/29/21 8:30,11.7467,216.0833,100.7698,101.8206
8/29/21 8:40,11.8367,215.7767,101.2099,101.1741
8/29/21 8:50,11.7900,215.6033,101.1397,101.2720
8/29/21 9:00,11.6800,214.7600,100.9786,101.3599
8/29/21 9:10,11.1467,214.2167,99.4613,101.4559
8/29/21 9:20,10.4867,215.5167,92.4735,101.0982
8/29/21 9:30,10.3267,216.2867,90.8154,101.1994
8/29/21 9:40,10.3767,215.6500,91.4717,94.9858
8/29/21 9:50,10.5700,215.3167,94.5214,95.3377
8/29/21 10:00,10.4233,216.2300,92.5615,95.0218
8/29/21 10:10,9.9767,218.8200,84.5523,95.3631
8/29/21 10:20,10.0600,220.9667,84.6818,95.1217
8/29/21 10:30,10.7267,219.1567,94.9129,95.4658
8/29/21 10:40,11.0500,216.6833,98.9007,89.0945
8/29/21 10:50,11.2100,215.7433,99.8595,89.6430
8/29/21 11:00,11.0467,216.2467,99.5191,99.7432
8/29/21 11:10,11.0367,215.9867,98.8347,99.8980
8/29/21 11:20,11.0833,215.5367,98.4066,99.6176
8/29/21 11:30,11.5133,215.5067,100.4984,99.7838
8/29/21 11:40,11.2167,216.1467,99.1417,99.4596
8/29/21 11:50,11.6767,215.7500,100.8390,99.6265
8/29/21 12:00,11.9133,215.6633,101.1505,100.0439
8/29/21 12:10,12.2100,216.0067,101.4320,100.1871
8/29/21 12:20,12.1633,217.5500,101.4301,101.6305
8/29/21 12:30,12.1167,217.6333,101.4473,101.7079
8/29/21 12:40,11.8600,217.7400,101.2839,101.8590
8/29/21 12:50,11.8900,215.5867,101.2038,101.9269
8/29/21 13:00,11.6200,214.1100,100.4198,101.8358
8/29/21 13:10,11.8267,213.6600,101.0541,101.9024
8/29/21 13:20,12.2900,211.7433,101.4976,101.0582
8/29/21 13:30,12.1567,210.6000,101.3886,101.1593
8/29/21 13:40,11.8000,212.3367,101.1909,101.6470
8/29/21 13:50,11.8900,212.6167,101.2798,101.7178
8/29/21 14:00,11.9867,212.3033,101.3554,101.6695
8/29/21 14:10,12.0467,210.8333,101.3134,101.7453
8/29/21 14:20,12.1633,209.0933,101.4191,101.7529
8/29/21 14:30,11.8100,208.1967,101.0345,101.8263
8/29/21 14:40,11.1933,208.8167,99.8385,101.8544
8/29/21 14:50,10.7800,210.5100,97.2754,101.9222
8/29/21 15:00,10.5533,209.4833,93.7290,99.6410
8/29/21 15:10,10.9333,204.8600,97.1240,99.8046
8/29/21 15:20,11.6233,202.6367,100.8309,95.7057
8/29/21 15:30,11.5867,202.2500,100.5642,96.0274
8/29/21 15:40,11.2500,202.7200,99.9584,100.7694
8/29/21 15:50,11.0300,202.8600,98.8275,100.8838
8/29/21 16:00,11.2600,200.9400,99.8634,100.6855
8/29/21 16:10,11.6433,199.6833,100.6492,100.8017
8/29/21 16:20,11.8733,198.1867,101.2004,100.9189
8/29/21 16:30,11.6267,198.3733,100.8516,101.0273
8/29/21 16:40,11.2800,198.8667,99.5345,101.6821
8/29/21 16:50,11.2100,201.1300,99.7302,101.7571
8/29/21 17:00,11.5300,203.5600,100.4523,100.5237
8/29/21 17:10,12.2567,203.9967,101.3424,100.6500
8/29/21 17:20,12.4100,204.7167,101.5322,101.0643
8/29/21 17:30,12.4467,206.3833,101.5597,101.1648
8/29/21 17:40,12.7267,206.4367,101.6443,101.8633
8/29/21 17:50,12.9100,206.4867,101.8284,101.9324
8/29/21 18:00,13.0367,207.5033,101.9159,102.0241
8/29/21 18:10,12.7300,208.8400,101.7919,102.0850
8/29/21 18:20,12.2867,209.2100,100.3497,102.1386
8/29/21 18:30,12.0400,210.0100,98.1760,102.1859
8/29/21 18:40,11.9167,211.9800,101.3541,102.2389
8/29/21 18:50,12.1500,213.1267,101.4954,101.1197
8/29/21 19:00,12.4333,212.7267,101.6692,101.2101
8/29/21 19:10,12.5433,211.3800,101.6958,101.8962
8/29/21 19:20,12.9200,210.7167,101.8622,102.0518
8/29/21 19:30,12.7567,211.1067,101.7940,102.1115
8/29/21 19:40,12.7267,212.7567,101.7939,102.1186
8/29/21 19:50,13.0667,213.1000,101.9471,102.1773
8/29/21 20:00,13.3333,212.7500,102.1242,102.1518
8/29/21 20:10,14.0733,212.7267,102.5503,102.2074
8/29/21 20:20,14.1733,214.3600,102.7058,102.6856
8/29/21 20:30,14.1133,216.8933,102.6815,102.7193
8/29/21 20:40,15.0100,217.9600,103.0122,102.8579
8/29/21 20:50,15.5200,217.4600,103.2248,102.8696
8/29/21 21:00,15.0933,218.0167,103.0366,103.0052
8/29/21 21:10,15.1233,218.7733,103.0872,103.0061
8/29/21 21:20,15.2300,219.8367,103.0876,103.0026
8/29/21 21:30,15.6400,221.9667,103.2492,103.0767
8/29/21 21:40,15.9533,223.3300,103.3129,103.1639
8/29/21 21:50,16.4500,223.1167,103.4222,103.0740
8/29/21 22:00,16.0600,223.8500,103.3667,102.9619
8/29/21 22:10,16.1500,224.4300,103.3703,102.8320
8/29/21 22:20,16.3367,227.3567,103.3753,102.7905
8/29/21 22:30,15.7533,226.4567,103.2979,102.7778
8/29/21 22:40,15.0767,225.4233,103.0632,102.7629
8/29/21 22:50,14.4633,227.6500,102.8715,102.8196
8/29/21 23:00,13.4633,232.4967,102.3326,102.8143
8/29/21 23:10,12.6600,228.0267,101.7767,102.8685
8/29/21 23:20,12.7833,227.9300,101.9082,102.8747
8/29/21 23:30,12.7933,230.9667,101.8479,102.7407
8/29/21 23:40,12.4833,230.1500,101.6644,101.7375
8/29/21 23:50,12.0100,231.0800,101.3432,101.5358
8/30/21 0:00,11.4433,231.6167,99.5954,101.2684
8/30/21 0:10,12.4700,232.4567,101.1601,101.0284
8/30/21 0:20,12.3067,226.1467,101.6019,99.3913
8/30/21 0:30,11.3567,224.4933,99.8976,99.1661
8/30/21 0:40,10.8300,223.6533,95.1336,99.2010
8/30/21 0:50,11.2133,216.2167,98.3814,100.7971
8/30/21 1:00,11.7467,209.6733,101.2405,95.8441
8/30/21 1:10,11.2100,207.3900,99.7730,96.0440
8/30/21 1:20,10.8967,206.9367,97.5922,98.6570
8/30/21 1:30,10.8367,208.2467,97.5053,98.7775
8/30/21 1:40,10.6900,209.2433,95.7645,97.6605
8/30/21 1:50,10.6433,212.3233,94.6918,97.2512
8/30/21 2:00,11.3367,216.5667,99.2215,95.5178
8/30/21 2:10,11.7833,214.9267,101.0312,95.0509
8/30/21 2:20,11.1200,213.6033,98.6697,98.0597
8/30/21 2:30,10.6367,213.7433,94.1508,97.3576
8/30/21 2:40,10.8567,216.5367,96.9054,96.7282
8/30/21 2:50,11.0967,220.1867,98.4879,96.3598
8/30/21 3:00,11.7000,223.9133,101.0285,95.7819
8/30/21 3:10,11.7000,223.0467,100.7871,95.4318
8/30/21 3:20,11.1300,220.6100,98.3806,98.3315
8/30/21 3:30,10.9300,218.5133,96.6077,97.8636
8/30/21 3:40,10.3033,219.4167,89.2890,95.7408
8/30/21 3:50,9.7733,220.3400,78.8866,95.3259
8/30/21 4:00,9.3267,220.3400,69.8866,92.1503
8/30/21 4:10,8.8633,221.9767,61.0738,92.4634
8/30/21 4:20,8.0400,225.5267,46.4359,83.3698
8/30/21 4:30,7.9067,227.9067,43.7011,83.9793
8/30/21 4:40,8.4800,232.8367,54.6961,55.9190
8/30/21 4:50,9.5867,238.7500,76.3797,57.8155
8/30/21 5:00,10.2100,242.8233,86.9848,63.9865
8/30/21 5:10,10.1233,241.7700,85.3039,65.5158
8/30/21 5:20,9.8767,237.8767,81.4070,88.3016
8/30/21 5:30,9.6067,239.3167,77.0913,88.8512
8/30/21 5:40,9.6633,243.8833,77.3280,85.5959
8/30/21 5:50,9.5067,243.2833,73.8618,86.3077
8/30/21 6:00,9.3133,241.4900,70.2468,79.7305
8/30/21 6:10,9.0033,236.9267,63.5735,80.7037
8/30/21 6:20,9.0733,235.6867,65.2095,76.8869
8/30/21 6:30,8.5700,237.6667,56.1459,78.0105
8/30/21 6:40,8.2467,241.1133,49.8796,73.0984
8/30/21 6:50,8.9733,241.0467,63.7705,74.3165
8/30/21 7:00,9.5333,240.8867,74.8417,66.4637
8/30/21 7:10,9.3900,238.1367,71.4975,67.9893
8/30/21 7:20,8.9667,231.8200,63.5086,80.5959
8/30/21 7:30,8.4833,224.7967,53.3532,81.5044
8/30/21 7:40,8.4200,222.0600,53.1329,62.0229
8/30/21 7:50,8.4333,223.6633,53.0869,63.6632
8/30/21 8:00,8.3900,222.0333,50.7523,63.2436
8/30/21 8:10,8.2833,221.5100,48.9086,64.7180
8/30/21 8:20,7.7690,220.5897,39.3317,61.7554
8/30/21 8:30,7.0467,217.3800,29.5808,63.1797
8/30/21 8:40,6.4733,216.5933,22.9800,52.1497
8/30/21 8:50,6.7533,218.3467,26.8860,54.2725
8/30/21 9:00,7.0867,221.1200,31.2166,44.5629
8/30/21 9:10,7.6467,225.0767,40.8794,45.7598
8/30/21 9:20,8.0867,230.2800,47.2346,42.5078
8/30/21 9:30,7.9767,229.1933,45.6107,43.7902
8/30/21 9:40,7.7067,223.1500,40.4176,52.5416
8/30/21 9:50,7.6233,222.8200,39.6132,53.8436
8/30/21 10:00,7.6767,223.9933,40.5955,55.0185
8/30/21 10:10,8.0833,227.1333,47.5271,56.0791
8/30/21 10:20,8.3900,231.3033,53.4252,57.0178
8/30/21 10:30,8.2233,233.0667,49.7394,57.9856
8/30/21 10:40,8.2333,231.3267,49.2002,52.7361
8/30/21 10:50,8.0300,229.5633,45.1885,53.9743
8/30/21 11:00,8.1700,228.1367,48.3224,58.0465
8/30/21 11:10,8.1333,226.5067,47.4629,59.1529
8/30/21 11:20,8.5533,224.1467,55.5013,56.0076
8/30/21 11:30,8.5867,222.5933,56.0792,57.2983
8/30/21 11:40,8.6400,218.8367,57.4112,61.8785
8/30/21 11:50,8.6733,218.1933,57.9687,63.0226
8/30/21 12:00,8.5300,217.3100,55.5335,63.5965
8/30/21 12:10,8.8000,217.5133,61.2815,64.7132
8/30/21 12:20,8.9333,220.2433,64.0448,65.7463
8/30/21 12:30,8.6233,215.8667,56.7839,63.5851
8/30/21 12:40,8.5800,211.1967,56.5334,69.6995
8/30/21 12:50,8.1433,210.5000,48.7714,70.4889
8/30/21 13:00,8.0400,213.0400,46.6520,63.0692
8/30/21 13:10,7.8600,211.6667,42.7352,64.1334
8/30/21 13:20,7.8767,204.9267,42.7993,55.3931
8/30/21 13:30,8.5000,203.0367,54.6578,56.7667
8/30/21 13:40,8.7467,203.5867,59.4444,52.5863
8/30/21 13:50,9.1267,202.8433,67.2119,54.4173
8/30/21 14:00,9.9533,201.0900,83.7617,66.3297
8/30/21 14:10,10.4600,202.1100,93.5285,67.6866
8/30/21 14:20,10.2367,203.2967,89.8022,86.0301
8/30/21 14:30,10.1500,202.9833,88.6640,86.6707
8/30/21 14:40,10.1500,202.7567,88.1133,91.2090
8/30/21 14:50,9.6733,201.3400,78.4849,91.5780
8/30/21 15:00,9.3833,199.8167,72.0168,90.1109
8/30/21 15:10,9.1633,201.2967,68.9190,90.5771
8/30/21 15:20,8.9933,204.5467,65.1756,91.0420
8/30/21 15:30,9.2700,204.2533,69.8272,84.1719
8/30/21 15:40,9.7200,200.9100,78.4687,80.9902
8/30/21 15:50,9.8100,199.5733,80.0496,73.2153
8/30/21 16:00,10.0600,199.1000,84.4795,82.5873
8/30/21 16:10,10.1367,199.1433,85.3722,83.2807
8/30/21 16:20,9.7800,197.8000,79.1782,87.4855
8/30/21 16:30,9.5633,196.1100,75.3007,87.9871
8/30/21 16:40,9.9900,195.7767,83.0286,83.6874
8/30/21 16:50,10.8933,195.2167,96.2066,84.3978
8/30/21 17:00,10.9567,194.7367,96.8889,85.0471
8/30/21 17:10,11.0100,194.1233,97.2007,87.1382
8/30/21 17:20,11.0700,194.5533,98.5271,87.7046
8/30/21 17:30,10.8233,194.4133,96.5348,88.2260
8/30/21 17:40,10.7400,194.6200,95.5143,98.9494
8/30/21 17:50,10.9900,194.9567,97.5956,98.9901
8/30/21 18:00,11.3133,194.7767,99.7196,96.5753
8/30/21 18:10,10.8433,195.0667,96.9923,96.7044
8/30/21 18:20,10.5833,195.9467,94.1554,98.0483
8/30/21 18:30,10.4000,195.4867,91.7043,98.1132
8/30/21 18:40,10.1500,195.8533,87.6359,95.4589
8/30/21 18:50,10.3400,194.7900,89.7281,95.4878
8/30/21 19:00,10.7300,196.1567,95.9191,91.9713
8/30/21 19:10,11.1200,197.3033,98.4429,92.1117
8/30/21 19:20,11.2667,198.3933,99.7046,92.1941
8/30/21 19:30,11.0600,199.9767,97.4818,96.5881
8/30/21 19:40,10.8200,200.4933,95.5810,98.4412
8/30/21 19:50,10.9133,199.9833,97.1090,98.5576
