Date & Time,"Average  Wind Speed
(m/s)"," Average  Wind Dirction
(deg) "," Average Active Power
(MW) "," Forecasted Power 
(kW) "
8/20/2021 12:50,7.71,198.33,40.61,46.96
8/20/2021 13:00,7.44,196,36.49,46.48
8/20/2021 13:10,7.33,194.51,35.34,42.53
8/20/2021 13:20,7.17,194.65,32.94,42.28
8/20/2021 13:30,7.16,194.85,32.72,35.13
8/20/2021 13:40,7.32,191.94,34.65,35.2
8/20/2021 13:50,7.51,190.71,37.58,33.55
8/20/2021 14:00,7.64,190.72,39.8,33.71
8/20/2021 14:10,7.81,191.77,42.82,36.91
8/20/2021 14:20,7.79,192.01,42.47,36.96
8/20/2021 14:30,7.89,192.68,43.98,39.78
8/20/2021 14:40,7.87,193.11,44.23,39.68
8/20/2021 14:50,7.9,192.3,44.18,42.26
8/20/2021 15:00,7.9,190.47,43.75,42.05
8/20/2021 15:10,7.83,188.65,43.04,42.3
8/20/2021 15:20,8.15,189.03,49.33,42.16
8/20/2021 15:30,8.45,189.33,54.52,41.23
8/20/2021 15:40,8.31,190.38,51.36,41.32
8/20/2021 15:50,8.4,188.74,52.58,53.15
8/20/2021 16:00,8.35,187.87,51.51,54.1
8/20/2021 16:10,8.46,187.16,54.1,56.05
8/20/2021 16:20,8.26,186.18,50.37,57
8/20/2021 16:30,8.3,184.09,51.49,56.49
8/20/2021 16:40,8.33,185.11,52.28,57.96
8/20/2021 16:50,8.23,185.27,49.87,57.32
8/20/2021 17:00,8.5,184.81,54.81,58.97
8/20/2021 17:10,8.8,184.01,60.43,59.95
8/20/2021 17:20,8.68,184.21,58.65,61.75
8/20/2021 17:30,8.39,186.12,53.05,63.61
8/20/2021 17:40,8.32,184.98,50.88,68.67
8/20/2021 17:50,8.56,182.71,55.9,67.11
8/20/2021 18:00,8.51,181.46,55.12,68.12
8/20/2021 18:10,8.45,192.19,53.48,61.69
8/20/2021 18:20,8.39,190.17,51.04,62.95
8/20/2021 18:30,8.21,192.18,49,64.07
8/20/2021 18:40,8.04,193.74,45.83,65.13
8/20/2021 18:50,8.06,182.88,46.69,61.42
8/20/2021 19:00,8.44,195,53.95,62.58
8/20/2021 19:10,8.7,184.17,58.22,57.12
8/20/2021 19:20,8.63,184.84,55.69,58.39
8/20/2021 19:30,8.53,185.09,53.05,64.72
8/20/2021 19:40,8.49,184.03,52.45,65.77
8/20/2021 19:50,8.44,182.89,52.73,64.25
8/20/2021 20:00,8.97,192.54,62.46,65.21
8/20/2021 20:10,9.23,190.99,67.89,58.13
8/20/2021 20:20,9.36,191.69,70.25,58.97
8/20/2021 20:30,9.45,193.4,72.9,68.94
8/20/2021 20:40,9.43,195.63,71.74,68.95
8/20/2021 20:50,9.51,183.28,73.83,70.89
8/20/2021 21:00,9.99,194.61,82.66,70.65
8/20/2021 21:10,10.09,193.46,84.97,72.62
8/20/2021 21:20,10.16,193.43,86.8,72.23
8/20/2021 21:30,10.23,192.92,88.05,79.53
8/20/2021 21:40,10.28,191.81,86.92,79.01
8/20/2021 21:50,10.3,189.35,88.39,82.09
8/20/2021 22:00,10.28,189.24,87.71,81.41
8/20/2021 22:10,10.29,192.21,85.47,83.06
8/20/2021 22:20,10.82,183.61,91.39,82.33
8/20/2021 22:30,10.72,185.78,89.81,79.99
8/20/2021 22:40,10.38,186.34,87.37,79.09
8/20/2021 22:50,10.39,187.43,89.37,84.51
8/20/2021 23:00,10.54,188.4,93.16,83.29
8/20/2021 23:10,10.12,190.2,87.89,82.78
8/20/2021 23:20,9.93,189.97,83.57,81.53
8/20/2021 23:30,9.77,189.21,80.53,84.37
8/20/2021 23:40,9.76,186.37,80.4,83.14
8/20/2021 23:50,9.71,185.04,79.92,74.79
21/8/2021,9.85,183.76,82.46,73.83
8/21/2021 0:10,9.94,193.97,81.82,73.78
8/21/2021 0:20,10.1,192.7,85.74,72.84
8/21/2021 0:30,10.34,192.77,88.62,73.83
8/21/2021 0:40,10.47,191.45,90.27,72.98
8/21/2021 0:50,10.37,191.68,88.65,81.29
8/21/2021 1:00,10.44,191.09,89.67,79.41
8/21/2021 1:10,10.19,191.89,86.54,80.25
8/21/2021 1:20,10.02,192.38,83.17,79.05
8/21/2021 1:30,10.14,191.9,85.84,79.15
8/21/2021 1:40,10.16,192.99,86.46,77.97
8/21/2021 1:50,10.13,192.15,85.45,74.53
8/21/2021 2:00,10.23,192.18,87.7,73.59
8/21/2021 2:10,10,193.28,83.66,76.68
8/21/2021 2:20,10.04,183.31,84.05,75.65
8/21/2021 2:30,10.22,182.46,86.51,78.42
8/21/2021 2:40,10.22,192.68,86.25,77.39
8/21/2021 2:50,10.39,191.59,90.02,75.55
8/21/2021 3:00,10.45,192.19,90.86,74.67
8/21/2021 3:10,10.61,192.54,91.88,83.48
8/21/2021 3:20,10.77,194.51,93.4,83.23
8/21/2021 3:30,10.83,196.47,91.98,86.29
8/21/2021 3:40,10.78,185.65,91.34,85.75
8/21/2021 3:50,10.83,184.56,91.08,87.28
8/21/2021 4:00,10.69,184.51,89.52,86.7
8/21/2021 4:10,10.76,184.55,90.84,86.17
8/21/2021 4:20,10.86,195.42,90.93,85.67
8/21/2021 4:30,10.98,193.41,92.15,86.47
8/21/2021 4:40,11.02,191.6,92.24,85.15
8/21/2021 4:50,11.21,191.33,92.95,85.21
8/21/2021 5:00,11.35,192.22,93.77,83.69
8/21/2021 5:10,11.54,193.56,94.14,84.24
8/21/2021 5:20,11.63,192.88,94.19,82.53
8/21/2021 5:30,11.46,194.54,94.1,85.1
8/21/2021 5:40,11.48,183.97,93.61,83.33
8/21/2021 5:50,11.59,195.76,93.95,83.69
8/21/2021 6:00,11.54,183.78,93.88,81.85
8/21/2021 6:10,11.56,195.97,93.98,82.31
8/21/2021 6:20,11.59,194.46,93.72,80.36
8/21/2021 6:30,11.59,194.01,93.97,78.45
8/21/2021 6:40,11.49,194.59,93.65,80.02
8/21/2021 6:50,11.52,193.09,93.57,81.55
8/21/2021 7:00,11.65,190.53,94.14,80.12
8/21/2021 7:10,11.83,189.92,94.42,90.41
8/21/2021 7:20,11.96,188.89,94.53,90.34
8/21/2021 7:30,12.14,187.04,94.15,91.28
8/21/2021 7:40,12.12,187.2,94.01,90.52
8/21/2021 7:50,11.91,187.73,94.31,90.49
8/21/2021 8:00,11.76,187.56,93.47,89.65
8/21/2021 8:10,11.34,187.9,91.88,89.45
8/21/2021 8:20,11.15,189.43,93.31,88.53
8/21/2021 8:30,11.15,190.21,98.17,88.8
8/21/2021 8:40,10.64,190.9,94.27,87.51
8/21/2021 8:50,10.38,192.42,90.75,88.25
8/21/2021 9:00,10.3,194.78,90.61,86.81
8/21/2021 9:10,9.97,184.9,85.54,86.37
8/21/2021 9:20,9.5,187.11,76.51,84.82
8/21/2021 9:30,9.35,186.98,72.81,82.29
8/21/2021 9:40,9.35,185.01,72.45,80.12
8/21/2021 9:50,9.24,194.94,70.11,69.33
8/21/2021 10:00,9.29,193.02,71.82,67.31
8/21/2021 10:10,9.37,192.66,72.96,65.14
8/21/2021 10:20,9.49,193.83,76.13,62.74
8/21/2021 10:30,9.58,194.2,78.19,63.22
8/21/2021 10:40,9.69,182.76,80.77,61.24
8/21/2021 10:50,9.61,193.48,77.87,59.26
8/21/2021 11:00,9.58,192.18,77.5,57.28
8/21/2021 11:10,9.74,191.9,80.41,55.18
8/21/2021 11:20,10.14,192.3,88.63,53.05
8/21/2021 11:30,10.22,192.07,90.31,50.61
8/21/2021 11:40,10.26,191.97,91.1,48.67
8/21/2021 11:50,10.36,191.47,92.31,46.88
8/21/2021 12:00,10.48,190.95,94.03,44.78
8/21/2021 12:10,10.5,190.98,93.96,73.92
8/21/2021 12:20,10.56,191.58,94.8,71.22
8/21/2021 12:30,10.24,192.72,90.1,68.75
8/21/2021 12:40,10.02,193.37,87.28,66.4
8/21/2021 12:50,10.09,195.19,88.76,64.08
8/21/2021 13:00,9.83,185.16,83.27,61.74
8/21/2021 13:10,9.34,184.87,72.14,59.12
8/21/2021 13:20,8.84,195.75,62.42,56.49
8/21/2021 13:30,8.12,184.46,48.78,53.86
8/21/2021 13:40,7.71,184.7,41.14,51.29
8/21/2021 13:50,7.6,196.38,39.08,42.76
8/21/2021 14:00,7.44,196.37,36.94,40.86
8/21/2021 14:10,7.45,186.6,37.33,39.19
8/21/2021 14:20,7.55,191.46,38.86,37.73
8/21/2021 14:30,7.54,194.5,38.75,36.19
8/21/2021 14:40,7.72,196.56,41.65,34.89
8/21/2021 14:50,7.79,199.26,43.14,33.61
8/21/2021 15:00,7.49,199.97,38.08,32.3
8/21/2021 15:10,7.23,198.79,33.86,36.7
8/21/2021 15:20,7.79,200.12,42.88,36.41
8/21/2021 15:30,7.53,202.89,37.82,36.28
8/21/2021 15:40,6.83,198.57,27.59,35.99
8/21/2021 15:50,6.26,193.09,20.52,35.5
8/21/2021 16:00,6.06,189.91,18.62,35.19
8/21/2021 16:10,6.06,188,18.4,34.98
8/21/2021 16:20,6.05,196.84,18.78,34.84
8/21/2021 16:30,6.3,190.55,21.27,34.74
8/21/2021 16:40,6.96,188.14,29.71,34.42
8/21/2021 16:50,6.27,188.55,21.36,22.47
8/21/2021 17:00,6.18,190.23,20.37,22.62
8/21/2021 17:10,6.44,189.82,22.72,22.76
8/21/2021 17:20,6.08,190.72,19.18,22.89
8/21/2021 17:30,5.55,194.51,13.77,23.01
8/21/2021 17:40,5.39,196.07,12.32,23.83
8/21/2021 17:50,5.31,196.64,11.39,24.78
8/21/2021 18:00,5.48,195.65,12.29,25.85
8/21/2021 18:10,5.79,193.69,15.88,26.99
8/21/2021 18:20,6.09,190.75,18.86,28.3
8/21/2021 18:30,5.93,187.41,17.03,29.74
8/21/2021 18:40,5.48,186.68,13.3,31.16
8/21/2021 18:50,5.47,190.45,13.34,32.61
8/21/2021 19:00,5.5,195.47,13.96,34.06
8/21/2021 19:10,5.39,186.79,13.1,35.64
8/21/2021 19:20,5.42,187.88,13.03,37.33
8/21/2021 19:30,5.74,186.99,15.55,39.04
8/21/2021 19:40,6.26,185.11,20.25,40.03
8/21/2021 19:50,6.43,192.01,21.58,49.19
8/21/2021 20:00,6.87,187.58,27.34,49.66
8/21/2021 20:10,7.32,186.88,34.62,50.13
8/21/2021 20:20,7.53,186.33,37.68,50.6
8/21/2021 20:30,7.5,185.12,37.23,51.07
8/21/2021 20:40,7.52,183.91,37.13,49.67
8/21/2021 20:50,7.39,181.05,35.37,48.26
8/21/2021 21:00,7,174.95,29.96,46.86
8/21/2021 21:10,6.37,163.96,24.06,45.45
8/21/2021 21:20,5.73,164.35,18.21,44.04
8/21/2021 21:30,5.12,165.33,12.3,42.64
8/21/2021 21:40,4.58,168.02,8.78,42.05
8/21/2021 21:50,4.56,174.77,8.38,28.81
8/21/2021 22:00,4.86,184.22,9.9,29.39
8/21/2021 22:10,5,188.21,11.09,29.96
8/21/2021 22:20,5.52,190.73,16.62,30.53
8/21/2021 22:30,5.93,185.76,19.74,31.11
8/21/2021 22:40,6.47,195.28,24.89,30.06
8/21/2021 22:50,7.1,201.61,31.86,29.02
8/21/2021 23:00,6.55,204.31,24.81,27.97
8/21/2021 23:10,6.22,204.44,20.47,26.93
8/21/2021 23:20,5.95,203.2,17.25,25.88
8/21/2021 23:30,5.78,203.11,16.17,24.84
8/21/2021 23:40,5.67,203.89,15.23,24.63
8/21/2021 23:50,5.61,203.48,13.95,24.43
22/8/2021,5.45,201.98,12.9,24.22
8/22/2021 0:10,5.37,202.12,12.36,24.02
8/22/2021 0:20,5.28,201.71,11.35,23.82
8/22/2021 0:30,5.38,202.06,12.44,15.82
8/22/2021 0:40,5.54,204.02,13.92,16.3
8/22/2021 0:50,5.46,205.93,13.2,15.34
8/22/2021 1:00,5.28,208.93,11.79,15.91
8/22/2021 1:10,5.22,211.64,11.03,16.31
8/22/2021 1:20,4.95,212.85,8.75,16.89
8/22/2021 1:30,4.63,214.61,6.6,15.53
8/22/2021 1:40,4.47,214.16,5.5,16.14
8/22/2021 1:50,4.46,212.56,5.45,11.6
8/22/2021 2:00,4.71,209.15,6.6,12.43
8/22/2021 2:10,4.62,206.66,6.22,11.12
8/22/2021 2:20,4.59,206.11,6.28,11.97
8/22/2021 2:30,4.71,206.38,7.01,11.64
8/22/2021 2:40,4.64,208.62,6.69,12.39
8/22/2021 2:50,4.67,208.74,6.89,12.12
8/22/2021 3:00,4.71,206.21,6.71,12.8
8/22/2021 3:10,4.66,202.29,6.39,10.7
8/22/2021 3:20,4.76,199.57,7.34,11.22
8/22/2021 3:30,4.9,197.14,8.12,11.07
8/22/2021 3:40,4.88,193.49,8.08,11.55
8/22/2021 3:50,4.92,201.26,8.29,11.35
8/22/2021 4:00,5.04,198.97,9.37,11.85
8/22/2021 4:10,5.27,198.1,11.29,11.88
8/22/2021 4:20,5.57,196.65,13.74,12.32
8/22/2021 4:30,5.64,195.78,14.6,12.86
8/22/2021 4:40,5.68,195.46,14.9,13.05
8/22/2021 4:50,5.62,195.98,14.2,16.07
8/22/2021 5:00,5.57,196.95,14.08,16.12
8/22/2021 5:10,5.6,197.23,14.08,16.09
8/22/2021 5:20,5.44,199.3,12.95,16.04
8/22/2021 5:30,5.45,200.08,12.92,15.06
8/22/2021 5:40,5.51,190.42,13.84,15.18
8/22/2021 5:50,5.5,191.93,13.22,13.96
8/22/2021 6:00,5.58,190.46,14.1,14.1
8/22/2021 6:10,5.79,200.54,16.17,14.44
8/22/2021 6:20,5.98,200.44,18.23,14.56
8/22/2021 6:30,5.8,197.1,16.31,15.21
8/22/2021 6:40,5.63,194.29,14.85,15.65
8/22/2021 6:50,5.42,191.22,12.78,17.1
8/22/2021 7:00,5.32,189.75,11.77,17.54
8/22/2021 7:10,5.56,190.04,14.49,17.02
8/22/2021 7:20,5.85,191.56,17.23,17.58
8/22/2021 7:30,6.21,192.43,21.4,17
8/22/2021 7:40,5.96,190.87,18.06,17.49
8/22/2021 7:50,5.51,187.17,13.85,19.89
8/22/2021 8:00,5.23,182.49,11.93,20.29
8/22/2021 8:10,4.91,181.24,9.79,17.1
8/22/2021 8:20,4.52,179.49,7.13,17.66
8/22/2021 8:30,4.36,180.46,5.5,16.23
8/22/2021 8:40,4.66,178.5,7.17,16.97
8/22/2021 8:50,5.02,181.74,9.67,10.83
8/22/2021 9:00,4.93,186.51,9.07,11.89
8/22/2021 9:10,5.03,192.43,9.97,10.24
8/22/2021 9:20,4.94,197.29,9.12,10.81
8/22/2021 9:30,4.71,198.35,7.17,12
8/22/2021 9:40,4.45,199.76,5.31,12.66
8/22/2021 9:50,4.53,201.19,5.9,12.34
8/22/2021 10:00,4.73,202.55,7.57,13.11
8/22/2021 10:10,4.8,203.77,7.89,10.13
8/22/2021 10:20,4.91,204.23,8.71,11.09
8/22/2021 10:30,4.85,207.67,8.55,12.63
8/22/2021 10:40,4.7,214.3,7.28,13.18
8/22/2021 10:50,4.59,219.91,6.78,12.78
8/22/2021 11:00,4.53,213.92,6.06,13.35
8/22/2021 11:10,4.28,224.99,4.62,12.27
8/22/2021 11:20,4.11,237.71,3.71,12.81
8/22/2021 11:30,4.14,243.14,3.62,9.65
8/22/2021 11:40,3.88,248.95,2.13,10.16
8/22/2021 11:50,3.57,252.32,0.88,8.85
8/22/2021 12:00,3.16,246.9,0.1,9.28
8/22/2021 12:10,2.84,242.66,-0.58,5.97
8/22/2021 12:20,2.56,237.72,-0.64,6.5
8/22/2021 12:30,2.51,235.37,-0.67,6.5
8/22/2021 12:40,2.7,231.92,-0.56,6.29
8/22/2021 12:50,2.83,225.72,-0.47,4.75
8/22/2021 13:00,3.05,222.03,-0.09,5.45
8/22/2021 13:10,3,224.39,-0.15,5.45
8/22/2021 13:20,2.91,224.56,-0.4,6.06
8/22/2021 13:30,3.02,224.5,-0.2,5.25
8/22/2021 13:40,2.88,225.22,-0.19,6.07
8/22/2021 13:50,2.92,230.07,-0.06,5.82
8/22/2021 14:00,3.01,238.57,-0.31,6.65
8/22/2021 14:10,2.96,247.13,-0.28,2.64
8/22/2021 14:20,3.16,249.76,0.09,2.95
8/22/2021 14:30,3.4,254.33,0.47,2.44
8/22/2021 14:40,3.5,259.67,0.8,2.92
8/22/2021 14:50,3.39,258.96,0.53,3.08
8/22/2021 15:00,3.5,257.2,1.13,3.57
8/22/2021 15:10,3.52,252.79,0.9,3.27
8/22/2021 15:20,2.98,249.65,-0.16,3.81
8/22/2021 15:30,2.82,254.04,-0.53,4.4
8/22/2021 15:40,2.49,243.37,-0.76,5.3
8/22/2021 15:50,2.28,251.17,-0.03,4.03
8/22/2021 16:00,1.95,251.26,0.16,5.08
8/22/2021 16:10,1.81,230,-0.16,5.42
8/22/2021 16:20,2.06,215.96,-0.23,6.58
8/22/2021 16:30,2.49,192.58,-0.41,6.17
8/22/2021 16:40,2.83,187.06,-0.17,6.87
8/22/2021 16:50,3,179.49,-0.02,5.46
8/22/2021 17:00,3.61,165.47,1.89,6.23
8/22/2021 17:10,5.15,149.3,13.07,6.03
8/22/2021 17:20,6.7,138.87,30.03,6.7
8/22/2021 17:30,6.86,133.83,34.87,14.94
8/22/2021 17:40,6.07,134.26,26.71,15.47
8/22/2021 17:50,6.03,136.03,25.27,27.95
8/22/2021 18:00,6.67,138.47,30.4,28.01
8/22/2021 18:10,6.43,137.53,27.82,26.53
8/22/2021 18:20,5.74,130.84,20.88,26.68
8/22/2021 18:30,6.29,140.1,27.56,29.43
8/22/2021 18:40,6.95,142.45,33.13,29.82
8/22/2021 18:50,7.1,143.62,34.62,22.63
8/22/2021 19:00,6.6,142.78,28.6,23.37
8/22/2021 19:10,6.45,142.03,27.57,34.98
8/22/2021 19:20,6.38,143.1,25.76,35.34
8/22/2021 19:30,6.37,145.8,23.9,30.85
8/22/2021 19:40,6.28,148.43,21.96,31.09
8/22/2021 19:50,6.08,148.94,19.85,27.05
8/22/2021 20:00,5.97,148.57,19.48,27.47
8/22/2021 20:10,5.86,149.01,19.22,25.62
8/22/2021 20:20,5.74,150.02,17.39,26.07
8/22/2021 20:30,6.01,152.96,20.84,23.09
8/22/2021 20:40,6.14,154.55,22.1,23.72
8/22/2021 20:50,5.92,153.06,18.97,23.93
8/22/2021 21:00,5.88,152.61,18.42,24.53
8/22/2021 21:10,6.1,153.7,21.73,24.21
8/22/2021 21:20,6.08,153.32,21.15,24.76
8/22/2021 21:30,6.11,150.22,20.71,25.31
8/22/2021 21:40,5.86,147.4,19.02,24.14
8/22/2021 21:50,5.91,147.06,19.94,22.05
8/22/2021 22:00,5.86,147.29,19.38,22.4
8/22/2021 22:10,6.15,147.08,21.7,22.77
8/22/2021 22:20,6.12,148.72,22.26,21.75
8/22/2021 22:30,5.9,151.62,19.91,22.18
8/22/2021 22:40,5.94,153.28,19.97,22.39
8/22/2021 22:50,6.08,156.42,21.89,22.93
8/22/2021 23:00,5.87,161.8,19.4,24.97
8/22/2021 23:10,5.62,168.61,16.98,23.32
8/22/2021 23:20,5.67,174.96,16.95,23.93
8/22/2021 23:30,5.81,179.86,18.33,24.54
8/22/2021 23:40,6.06,183.72,20.75,25.34
8/22/2021 23:50,6.42,185.94,24.7,21.89
23/8/2021,6.71,185.36,27.5,22.84
8/23/2021 0:10,6.86,184.6,29.66,25.77
8/23/2021 0:20,6.79,184.37,28.81,26.69
8/23/2021 0:30,6.57,187.15,26.98,32.02
8/23/2021 0:40,6.75,192.93,29.24,32.69
8/23/2021 0:50,7.09,195.9,33.83,33.35
8/23/2021 1:00,7.33,185.97,36.97,34.03
8/23/2021 1:10,7.59,188.9,41.1,31.54
8/23/2021 1:20,7.84,190.32,44.6,32.34
8/23/2021 1:30,7.97,191.57,47.12,39.91
8/23/2021 1:40,8,192.76,47.27,40.49
8/23/2021 1:50,7.86,194.3,45.03,45.69
8/23/2021 2:00,7.65,197.6,41.44,46.13
8/23/2021 2:10,7.64,199.44,41.21,45.62
8/23/2021 2:20,7.63,199.35,41.01,46.06
8/23/2021 2:30,7.63,199.21,41.1,43.19
8/23/2021 2:40,7.66,199.76,41.23,43.74
8/23/2021 2:50,7.67,200.33,41.6,44.32
8/23/2021 3:00,7.69,201.3,42.04,44.93
8/23/2021 3:10,7.96,200.41,46.41,43.92
8/23/2021 3:20,8.11,200.63,49.13,44.63
8/23/2021 3:30,7.98,201.72,46.36,47.7
8/23/2021 3:40,8.1,203.59,48.92,48.01
8/23/2021 3:50,8.42,204.67,55.14,49.88
8/23/2021 4:00,8.64,204.62,59.49,50.05
8/23/2021 4:10,8.75,203.89,61.34,50.19
8/23/2021 4:20,9.04,201.83,67.04,50.3
8/23/2021 4:30,9.4,199.44,74.47,57.31
8/23/2021 4:40,9.57,198.84,78.88,57.47
8/23/2021 4:50,9.57,198.61,78.55,64.02
8/23/2021 5:00,9.66,197.89,79.88,63.98
8/23/2021 5:10,9.66,197.6,79.5,73.61
8/23/2021 5:20,9.55,198.16,78.21,73.27
8/23/2021 5:30,9.41,199.54,75.28,74.65
8/23/2021 5:40,9.31,199.86,73.46,73.82
8/23/2021 5:50,9.32,199.58,72.51,73.7
8/23/2021 6:00,9.37,199.67,73.52,72.84
8/23/2021 6:10,9.37,200.13,74.75,69.37
8/23/2021 6:20,9.05,201.27,67.72,68.6
8/23/2021 6:30,8.78,202.6,62.36,70.5
8/23/2021 6:40,8.71,204.17,61.02,69.09
8/23/2021 6:50,8.81,205.37,62.46,63.88
8/23/2021 7:00,8.98,206.71,65.83,62.48
8/23/2021 7:10,9.22,206.7,70.38,58.09
8/23/2021 7:20,9.03,207.54,67.18,56.72
8/23/2021 7:30,8.87,207.99,63.52,58.04
8/23/2021 7:40,8.8,207.68,62.77,57.54
8/23/2021 7:50,8.91,207.24,63.36,58.31
8/23/2021 8:00,9,206.12,65.56,57.72
8/23/2021 8:10,9.08,206.81,67.84,57.14
8/23/2021 8:20,9.13,209.22,69.39,56.72
8/23/2021 8:30,9.03,210.72,67.01,59.62
8/23/2021 8:40,9.05,211.11,66.51,59.23
8/23/2021 8:50,9.07,211.42,67.22,62.28
8/23/2021 9:00,9.17,211.2,69.69,61.79
8/23/2021 9:10,9.16,211.74,69.85,61.33
8/23/2021 9:20,8.99,211.66,65.57,61.02
8/23/2021 9:30,9.04,212.35,66.69,65.49
8/23/2021 9:40,9.13,213.18,68.7,65.33
8/23/2021 9:50,9.14,213.6,68.61,62.6
8/23/2021 10:00,9.64,215.33,77.44,62.69
8/23/2021 10:10,9.56,216.69,76.28,65.12
8/23/2021 10:20,9.55,216.55,76.72,65.24
8/23/2021 10:30,9.7,215.83,79.19,71.93
8/23/2021 10:40,9.86,214.68,81.9,71.94
8/23/2021 10:50,9.64,213.83,78.09,73.73
8/23/2021 11:00,9.63,212.23,78.34,73.82
8/23/2021 11:10,9.57,211.96,77.06,77.39
8/23/2021 11:20,9.17,211.98,68.43,77.47
8/23/2021 11:30,8.85,213.86,61.78,75.96
8/23/2021 11:40,8.71,215.87,58.96,75.72
8/23/2021 11:50,8.86,216.82,63.97,69.07
8/23/2021 12:00,8.99,218.09,66.24,69.09
8/23/2021 12:10,9.11,216.86,67.84,61.83
8/23/2021 12:20,8.95,214.73,64.51,62.12
8/23/2021 12:30,8.75,213.93,60.63,67.37
8/23/2021 12:40,8.62,214.13,58.82,67.08
8/23/2021 12:50,8.38,215.76,53.54,65.48
8/23/2021 13:00,8.38,215.95,53.44,65.18
8/23/2021 13:10,8.35,215.75,53.32,60.82
8/23/2021 13:20,8.1,216.76,48.78,60.57
8/23/2021 13:30,7.74,218.45,42.47,55.16
8/23/2021 13:40,7.79,219.78,41.87,55.26
8/23/2021 13:50,8,220.1,45.59,50.91
8/23/2021 14:00,8.14,218.83,48.44,51.09
8/23/2021 14:10,8.17,217.42,49.98,45.4
8/23/2021 14:20,8.27,216.12,51.1,45.72
8/23/2021 14:30,8.12,211.95,48.44,50.74
8/23/2021 14:40,8.1,208.4,48.09,51.26
8/23/2021 14:50,8.17,206.79,49.55,53.44
8/23/2021 15:00,8.14,205.66,48.8,53.93
8/23/2021 15:10,8.05,204.49,47.12,54.42
8/23/2021 15:20,7.98,203.15,45.63,55.51
8/23/2021 15:30,7.95,204.24,45.73,55
8/23/2021 15:40,7.83,205.59,43.49,55.98
8/23/2021 15:50,7.83,204.83,43.83,52.17
8/23/2021 16:00,7.79,203.64,42.93,53.37
8/23/2021 16:10,7.96,203.4,45.8,54.5
8/23/2021 16:20,8.24,204.6,51.43,53.25
8/23/2021 16:30,8.42,205.04,54.58,52.78
8/23/2021 16:40,8.67,205.91,59.27,54.1
8/23/2021 16:50,8.54,204.57,57.03,58.26
8/23/2021 17:00,8.46,203.14,55.47,59.38
8/23/2021 17:10,8.38,203.15,54.06,63.84
8/23/2021 17:20,8.31,201.89,52.34,64.83
8/23/2021 17:30,8.34,198,52.39,62.4
8/23/2021 17:40,8.51,192.17,55.92,63.37
8/23/2021 17:50,8.72,189.95,60.79,59.51
8/23/2021 18:00,8.92,191.87,65.45,60.64
8/23/2021 18:10,9,194.88,66.18,65.14
8/23/2021 18:20,9.12,196.55,68.63,66.1
8/23/2021 18:30,9.04,197.63,67.64,70.92
8/23/2021 18:40,9.1,198.56,68.97,71.51
8/23/2021 18:50,9.3,200.84,72.77,70.88
8/23/2021 19:00,9.26,203.37,71.56,71.5
8/23/2021 19:10,9.33,202.5,72.3,72.04
8/23/2021 19:20,9.55,200.49,77.48,73.38
8/23/2021 19:30,9.81,198.55,82.62,73.8
8/23/2021 19:40,9.85,199.85,84.1,75.66
8/23/2021 19:50,9.82,201.61,82.89,76.01
8/23/2021 20:00,9.68,199.94,79.48,75.09
8/23/2021 20:10,9.43,200.85,75.99,74.81
8/23/2021 20:20,9.4,201.84,74.4,80.18
8/23/2021 20:30,9.42,200.36,75.1,76.23
8/23/2021 20:40,9.34,198.99,72.76,76.26
8/23/2021 20:50,9.87,197.67,83.55,73.64
8/23/2021 21:00,9.83,198.93,83.35,73.85
8/23/2021 21:10,9.88,199.16,84.19,73.33
8/23/2021 21:20,9.84,197.9,83.02,73.69
8/23/2021 21:30,9.76,198.57,81.47,81.74
8/23/2021 21:40,9.71,197.84,80.75,81.8
8/23/2021 21:50,9.78,197.57,81.24,79.49
8/23/2021 22:00,9.99,196.76,85.82,79.7
8/23/2021 22:10,10.22,195.6,89.47,80.15
8/23/2021 22:20,10.48,195.07,93.62,80.44
8/23/2021 22:30,10.42,195.61,92.19,80.78
8/23/2021 22:40,10.6,194.18,94.95,86.98
8/23/2021 22:50,10.77,193.22,96.79,90.47
8/23/2021 23:00,11.11,192.48,99.3,90.16
8/23/2021 23:10,11.4,192.26,100.43,93.31
8/23/2021 23:20,11.14,193.34,99.41,92.86
8/23/2021 23:30,11.12,193.25,99.07,95.45
8/23/2021 23:40,11.35,192.36,100.13,95.15
8/23/2021 23:50,11.52,191.06,100.74,95.75
24/8/2021,11.53,189.43,100.87,95.47
8/24/2021 0:10,11.67,188.71,100.94,96.81
8/24/2021 0:20,11.79,190.09,101.23,96.57
8/24/2021 0:30,11.95,191.47,101.36,97.89
8/24/2021 0:40,11.87,193.45,101.38,97.94
8/24/2021 0:50,11.83,195.74,101.26,98.68
8/24/2021 1:00,12.08,197.5,101.43,98.94
8/24/2021 1:10,12.02,199.34,98.49,99.83
8/24/2021 1:20,12.14,201.28,98.16,100.17
8/24/2021 1:30,12.47,201.34,98.26,100.64
8/24/2021 1:40,12.56,201.01,98.43,100.59
8/24/2021 1:50,12.41,201.92,98.42,100.37
8/24/2021 2:00,12.04,202.79,98.15,98.03
8/24/2021 2:10,12.12,202.89,98.25,97.98
8/24/2021 2:20,12,202.25,98.18,97.77
8/24/2021 2:30,12.11,200.9,98.21,97.53
8/24/2021 2:40,12.01,200.36,98.23,97.43
8/24/2021 2:50,11.72,199.43,97.97,97.27
